name,contract_type,buy_top5_trader_open_interest,buy_top5_trader_open_interest_per,buy_top10_trader_open_interest,buy_top10_trader_open_interest_per,sell_top5_trader_open_interest,sell_top5_trader_open_interest_per,sell_top10_trader_open_interest,sell_top10_trader_open_interest_per,market_open_interest,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,date,futures_id
東證期貨,all,717,76.8,801,85.8,914,97.9,924,98.9,934,70,7.5,70,7.5,397,42.5,397,42.5,2024-06-20,TJF
東證期貨,202407,475,77.2,545,88.6,599,97.4,606,98.5,615,70,11.4,70,11.4,313,50.9,313,50.9,2024-06-21,TJF
東證期貨,all,687,77.3,771,86.7,858,96.5,872,98.1,889,70,7.9,70,7.9,366,41.2,369,41.5,2024-06-21,TJF
東證期貨,202407,325,73.7,388,88.0,423,95.9,431,97.7,441,70,15.9,70,15.9,251,56.9,251,56.9,2024-06-24,TJF
東證期貨,all,357,65.5,440,80.7,511,93.8,525,96.3,545,70,12.8,70,12.8,283,51.9,286,52.5,2024-06-24,TJF
東證期貨,202407,161,68.2,200,84.7,219,92.8,226,95.8,236,0,0.0,0,0.0,208,88.1,208,88.1,2024-06-25,TJF
東證期貨,all,171,55.9,239,78.1,265,86.6,280,91.5,306,0,0.0,0,0.0,214,69.9,217,70.9,2024-06-25,TJF
東證期貨,202407,131,67.9,161,83.4,172,89.1,182,94.3,193,0,0.0,0,0.0,163,84.5,163,84.5,2024-06-26,TJF
東證期貨,all,149,56.4,202,76.5,213,80.7,229,86.7,264,0,0.0,0,0.0,169,64.0,172,65.2,2024-06-26,TJF
東證期貨,202407,100,64.1,128,82.1,136,87.2,145,92.9,156,0,0.0,0,0.0,126,80.8,126,80.8,2024-06-27,TJF
東證期貨,all,407,77.4,463,88.0,477,90.7,493,93.7,526,0,0.0,0,0.0,263,50.0,266,50.6,2024-06-27,TJF
東證期貨,202407,106,69.7,129,84.9,131,86.2,141,92.8,152,0,0.0,0,0.0,122,80.3,122,80.3,2024-06-28,TJF
東證期貨,all,152,58.5,205,78.8,218,83.8,233,89.6,260,0,0.0,0,0.0,182,70.0,185,71.2,2024-06-28,TJF
東證期貨,202407,121,78.1,136,87.7,133,85.8,143,92.3,155,0,0.0,0,0.0,125,80.6,125,80.6,2024-07-01,TJF
東證期貨,all,139,56.5,190,77.2,194,78.9,212,86.2,246,0,0.0,0,0.0,138,56.1,142,57.7,2024-07-01,TJF
東證期貨,202407,95,74.8,107,84.3,102,80.3,113,89.0,127,0,0.0,0,0.0,87,68.5,87,68.5,2024-07-02,TJF
東證期貨,all,128,55.9,166,72.5,156,68.1,181,79.0,229,0,0.0,0,0.0,105,45.9,105,45.9,2024-07-02,TJF
東證期貨,202407,93,74.4,106,84.8,106,84.8,117,93.6,125,0,0.0,0,0.0,88,70.4,88,70.4,2024-07-03,TJF
東證期貨,all,126,53.4,167,70.8,173,73.3,200,84.7,236,0,0.0,0,0.0,124,52.5,124,52.5,2024-07-03,TJF
東證期貨,202407,89,80.2,99,89.2,89,80.2,101,91.0,111,0,0.0,0,0.0,66,59.5,66,59.5,2024-07-04,TJF
東證期貨,all,128,57.1,166,74.1,164,73.2,190,84.8,224,0,0.0,0,0.0,107,47.8,107,47.8,2024-07-04,TJF
東證期貨,202407,60,73.2,72,87.8,71,86.6,79,96.3,82,0,0.0,0,0.0,63,76.8,63,76.8,2024-07-05,TJF
東證期貨,all,127,53.6,170,71.7,194,81.9,214,90.3,237,0,0.0,0,0.0,135,57.0,138,58.2,2024-07-05,TJF
東證期貨,202407,46,66.7,58,84.1,58,84.1,66,95.7,69,0,0.0,0,0.0,46,66.7,46,66.7,2024-07-08,TJF
東證期貨,all,119,54.6,153,70.2,171,78.4,196,89.9,218,0,0.0,0,0.0,82,37.6,82,37.6,2024-07-08,TJF
東證期貨,202407,30,71.4,37,88.1,29,69.0,38,90.5,42,0,0.0,0,0.0,21,50.0,21,50.0,2024-07-09,TJF
東證期貨,all,124,51.5,172,71.4,200,83.0,221,91.7,241,0,0.0,0,0.0,111,46.1,115,47.7,2024-07-09,TJF
東證期貨,202407,75,92.6,80,98.8,74,91.4,81,100.0,81,0,0.0,0,0.0,62,76.5,62,76.5,2024-07-10,TJF
東證期貨,all,157,58.8,205,76.8,229,85.8,251,94.0,267,0,0.0,0,0.0,153,57.3,153,57.3,2024-07-10,TJF
東證期貨,202407,25,96.2,26,100.0,25,96.2,26,100.0,26,0,0.0,0,0.0,0,0.0,0,0.0,2024-07-11,TJF
東證期貨,all,135,59.0,175,76.4,188,82.1,212,92.6,229,0,0.0,0,0.0,113,49.3,113,49.3,2024-07-11,TJF
東證期貨,202408,113,68.5,137,83.0,135,81.8,150,90.9,165,0,0.0,0,0.0,100,60.6,100,60.6,2024-07-12,TJF
東證期貨,all,127,54.3,171,73.1,194,82.9,215,91.9,234,0,0.0,0,0.0,126,53.8,126,53.8,2024-07-12,TJF
東證期貨,202408,183,74.4,214,87.0,219,89.0,234,95.1,246,0,0.0,0,0.0,156,63.4,156,63.4,2024-07-15,TJF
東證期貨,all,195,61.9,246,78.1,278,88.3,300,95.2,315,0,0.0,0,0.0,182,57.8,182,57.8,2024-07-15,TJF
東證期貨,202408,185,74.0,216,86.4,222,88.8,236,94.4,250,80,32.0,80,32.0,157,62.8,157,62.8,2024-07-16,TJF
東證期貨,all,197,61.4,249,77.6,282,87.9,302,94.1,321,80,24.9,80,24.9,179,55.8,183,57.0,2024-07-16,TJF
東證期貨,202408,183,78.5,207,88.8,202,86.7,218,93.6,233,80,34.3,80,34.3,152,65.2,152,65.2,2024-07-17,TJF
東證期貨,all,213,64.5,268,81.2,288,87.3,310,93.9,330,80,24.2,80,24.2,200,60.6,205,62.1,2024-07-17,TJF
東證期貨,202408,192,76.5,225,89.6,217,86.5,234,93.2,251,80,31.9,80,31.9,131,52.2,135,53.8,2024-07-18,TJF
東證期貨,all,213,61.4,284,81.8,300,86.5,322,92.8,347,80,23.1,80,23.1,181,52.2,185,53.3,2024-07-18,TJF
東證期貨,202408,189,78.4,218,90.5,225,93.4,235,97.5,241,80,33.2,80,33.2,115,47.7,115,47.7,2024-07-19,TJF
東證期貨,all,195,61.9,251,79.7,281,89.2,301,95.6,315,80,25.4,90,28.6,115,36.5,115,36.5,2024-07-19,TJF
東證期貨,202408,146,76.4,170,89.0,179,93.7,189,99.0,191,80,41.9,80,41.9,105,55.0,105,55.0,2024-07-22,TJF
東證期貨,all,159,60.5,205,77.9,240,91.3,254,96.6,263,80,30.4,80,30.4,110,41.8,113,43.0,2024-07-22,TJF
東證期貨,202408,143,68.1,180,85.7,198,94.3,206,98.1,210,62,29.5,62,29.5,126,60.0,128,61.0,2024-07-23,TJF
東證期貨,all,153,51.2,214,71.6,277,92.6,290,97.0,299,62,20.7,62,20.7,137,45.8,137,45.8,2024-07-23,TJF
東證期貨,202408,143,73.3,168,86.2,192,98.5,195,100.0,195,62,31.8,62,31.8,130,66.7,132,67.7,2024-07-26,TJF
東證期貨,all,172,57.9,222,74.7,281,94.6,294,99.0,297,62,20.9,62,20.9,156,52.5,158,53.2,2024-07-26,TJF
東證期貨,202408,207,81.2,230,90.2,251,98.4,255,100.0,255,100,39.2,100,39.2,173,67.8,173,67.8,2024-07-29,TJF
東證期貨,all,236,65.4,286,79.2,344,95.3,358,99.2,361,100,27.7,100,27.7,227,62.9,227,62.9,2024-07-29,TJF
東證期貨,202408,205,81.0,228,90.1,248,98.0,253,100.0,253,100,39.5,100,39.5,120,47.4,122,48.2,2024-07-30,TJF
東證期貨,all,236,65.6,284,78.9,342,95.0,357,99.2,360,100,27.8,100,27.8,148,41.1,150,41.7,2024-07-30,TJF
東證期貨,202408,246,85.1,269,93.1,279,96.5,287,99.3,289,100,34.6,100,34.6,198,68.5,198,68.5,2024-07-31,TJF
東證期貨,all,279,65.6,344,80.9,395,92.9,418,98.4,425,100,23.5,100,23.5,253,59.5,258,60.7,2024-07-31,TJF
東證期貨,202408,194,71.6,226,83.4,262,96.7,270,99.6,271,0,0.0,9,3.3,129,47.6,129,47.6,2024-08-01,TJF
東證期貨,all,241,56.2,295,68.8,406,94.6,422,98.4,429,0,0.0,9,2.1,150,35.0,150,35.0,2024-08-01,TJF
東證期貨,202408,113,67.7,140,83.8,164,98.2,167,100.0,167,0,0.0,0,0.0,46,27.5,46,27.5,2024-08-02,TJF
東證期貨,all,161,53.0,211,69.4,273,89.8,292,96.1,304,19,6.2,19,6.2,46,15.1,46,15.1,2024-08-02,TJF
東證期貨,202408,104,75.9,123,89.8,133,97.1,137,100.0,137,0,0.0,0,0.0,20,14.6,21,15.3,2024-08-05,TJF
東證期貨,all,157,57.1,204,74.2,247,89.8,266,96.7,275,15,5.5,15,5.5,20,7.3,20,7.3,2024-08-05,TJF
東證期貨,202408,77,81.9,88,93.6,94,100.0,94,100.0,94,9,9.6,9,9.6,4,4.3,4,4.3,2024-08-06,TJF
東證期貨,all,187,62.3,239,79.7,284,94.7,296,98.7,300,0,0.0,9,3.0,83,27.7,87,29.0,2024-08-06,TJF
東證期貨,202408,78,89.7,85,97.7,87,100.0,87,100.0,87,15,17.2,15,17.2,5,5.7,5,5.7,2024-08-07,TJF
東證期貨,all,157,60.2,215,82.4,249,95.4,257,98.5,261,0,0.0,15,5.7,16,6.1,16,6.1,2024-08-07,TJF
東證期貨,202408,69,82.1,81,96.4,84,100.0,84,100.0,84,15,17.9,15,17.9,0,0.0,0,0.0,2024-08-08,TJF
東證期貨,all,169,59.3,218,76.5,269,94.4,280,98.2,285,67,23.5,74,26.0,0,0.0,0,0.0,2024-08-08,TJF
東證期貨,202409,132,71.4,155,83.8,179,96.8,184,99.5,185,34,18.4,34,18.4,0,0.0,0,0.0,2024-08-09,TJF
東證期貨,all,175,58.7,248,83.2,276,92.6,292,98.0,298,34,11.4,34,11.4,80,26.8,80,26.8,2024-08-09,TJF
東證期貨,202409,134,72.4,157,84.9,179,96.8,184,99.5,185,36,19.5,36,19.5,0,0.0,0,0.0,2024-08-12,TJF
東證期貨,all,178,59.3,252,84.0,278,92.7,294,98.0,300,36,12.0,36,12.0,82,27.3,82,27.3,2024-08-12,TJF
東證期貨,202409,114,71.2,136,85.0,150,93.8,156,97.5,160,34,21.2,34,21.2,0,0.0,0,0.0,2024-08-13,TJF
東證期貨,all,151,58.3,210,81.1,232,89.6,251,96.9,259,34,13.1,34,13.1,40,15.4,40,15.4,2024-08-13,TJF
東證期貨,202409,110,71.4,132,85.7,144,93.5,150,97.4,154,28,18.2,28,18.2,0,0.0,0,0.0,2024-08-14,TJF
東證期貨,all,150,57.9,211,81.5,233,90.0,251,96.9,259,28,10.8,28,10.8,46,17.8,46,17.8,2024-08-14,TJF
東證期貨,202409,103,71.0,124,85.5,136,93.8,142,97.9,145,23,15.9,23,15.9,0,0.0,0,0.0,2024-08-15,TJF
東證期貨,all,145,58.7,200,81.0,228,92.3,240,97.2,247,23,9.3,23,9.3,43,17.4,43,17.4,2024-08-15,TJF
東證期貨,202409,98,72.6,117,86.7,128,94.8,133,98.5,135,18,13.3,18,13.3,0,0.0,0,0.0,2024-08-16,TJF
東證期貨,all,138,57.5,192,80.0,223,92.9,235,97.9,240,0,0.0,18,7.5,46,19.2,46,19.2,2024-08-16,TJF
東證期貨,202409,109,71.7,136,89.5,137,90.1,147,96.7,152,13,8.6,13,8.6,16,10.5,16,10.5,2024-08-19,TJF
東證期貨,all,142,55.9,205,80.7,215,84.6,245,96.5,254,0,0.0,13,5.1,43,16.9,59,23.2,2024-08-19,TJF
東證期貨,202409,200,83.7,220,92.1,221,92.5,232,97.1,239,0,0.0,0,0.0,118,49.4,118,49.4,2024-08-20,TJF
東證期貨,all,236,69.4,289,85.0,304,89.4,331,97.4,340,0,0.0,0,0.0,160,47.1,160,47.1,2024-08-20,TJF
東證期貨,202409,187,83.5,207,92.4,199,88.8,213,95.1,224,0,0.0,0,0.0,97,43.3,97,43.3,2024-08-21,TJF
東證期貨,all,225,69.4,275,84.9,279,86.1,309,95.4,324,0,0.0,0,0.0,137,42.3,137,42.3,2024-08-21,TJF
東證期貨,202409,147,81.7,164,91.1,155,86.1,170,94.4,180,0,0.0,0,0.0,61,33.9,61,33.9,2024-08-22,TJF
東證期貨,all,190,69.6,227,83.2,236,86.4,259,94.9,273,0,0.0,0,0.0,94,34.4,94,34.4,2024-08-22,TJF
東證期貨,202409,100,75.2,117,88.0,115,86.5,127,95.5,133,24,18.0,24,18.0,16,12.0,16,12.0,2024-08-23,TJF
東證期貨,all,140,61.9,180,79.6,182,80.5,210,92.9,226,24,10.6,24,10.6,41,18.1,41,18.1,2024-08-23,TJF
東證期貨,202409,85,68.0,106,84.8,112,89.6,122,97.6,125,0,0.0,7,5.6,15,12.0,15,12.0,2024-08-26,TJF
東證期貨,all,130,59.9,166,76.5,190,87.6,209,96.3,217,0,0.0,7,3.2,49,22.6,49,22.6,2024-08-26,TJF
東證期貨,202409,91,72.2,112,88.9,109,86.5,121,96.0,126,14,11.1,14,11.1,15,11.9,15,11.9,2024-08-27,TJF
東證期貨,all,134,61.8,171,78.8,186,85.7,205,94.5,217,14,6.5,14,6.5,48,22.1,48,22.1,2024-08-27,TJF
東證期貨,202409,95,74.8,115,90.6,109,85.8,123,96.9,127,18,14.2,18,14.2,15,11.8,15,11.8,2024-08-28,TJF
東證期貨,all,138,63.3,176,80.7,186,85.3,205,94.0,218,18,8.3,18,8.3,48,22.0,48,22.0,2024-08-28,TJF
東證期貨,202409,92,74.2,112,90.3,107,86.3,120,96.8,124,15,12.1,15,12.1,15,12.1,15,12.1,2024-08-29,TJF
東證期貨,all,135,63.4,172,80.8,181,85.0,201,94.4,213,15,7.0,15,7.0,46,21.6,46,21.6,2024-08-29,TJF
東證期貨,202409,97,76.4,117,92.1,104,81.9,120,94.5,127,20,15.7,20,15.7,14,11.0,14,11.0,2024-08-30,TJF
東證期貨,all,139,65.0,176,82.2,174,81.3,196,91.6,214,20,9.3,20,9.3,42,19.6,42,19.6,2024-08-30,TJF
東證期貨,202409,93,74.4,113,90.4,102,81.6,118,94.4,125,16,12.8,16,12.8,14,11.2,14,11.2,2024-09-02,TJF
東證期貨,all,133,62.7,170,80.2,172,81.1,194,91.5,212,16,7.5,16,7.5,42,19.8,42,19.8,2024-09-02,TJF
東證期貨,202409,90,73.8,110,90.2,103,84.4,117,95.9,122,13,10.7,13,10.7,14,11.5,14,11.5,2024-09-03,TJF
東證期貨,all,129,61.7,166,79.4,172,82.3,194,92.8,209,13,6.2,13,6.2,42,20.1,42,20.1,2024-09-03,TJF
東證期貨,202409,86,80.4,100,93.5,79,73.8,96,89.7,107,10,9.3,10,9.3,21,19.6,21,19.6,2024-09-04,TJF
東證期貨,all,134,62.9,173,81.2,169,79.3,194,91.1,213,0,0.0,10,4.7,41,19.2,41,19.2,2024-09-04,TJF
東證期貨,202409,86,81.1,100,94.3,90,84.9,103,97.2,106,10,9.4,10,9.4,42,39.6,42,39.6,2024-09-05,TJF
東證期貨,all,157,62.8,202,80.8,218,87.2,240,96.0,250,0,0.0,10,4.0,70,28.0,70,28.0,2024-09-05,TJF
東證期貨,202409,70,76.9,84,92.3,77,84.6,89,97.8,91,10,11.0,10,11.0,26,28.6,26,28.6,2024-09-06,TJF
東證期貨,all,158,62.2,209,82.3,225,88.6,246,96.9,254,0,0.0,10,3.9,74,29.1,74,29.1,2024-09-06,TJF
東證期貨,202409,58,77.3,68,90.7,64,85.3,73,97.3,75,10,13.3,12,16.0,0,0.0,4,5.3,2024-09-09,TJF
東證期貨,all,193,67.7,242,84.9,254,89.1,275,96.5,285,53,18.6,63,22.1,90,31.6,94,33.0,2024-09-09,TJF
東證期貨,202409,58,76.3,68,89.5,71,93.4,76,100.0,76,10,13.2,10,13.2,38,50.0,38,50.0,2024-09-10,TJF
東證期貨,all,183,62.7,241,82.5,262,89.7,283,96.9,292,43,14.7,53,18.2,124,42.5,128,43.8,2024-09-10,TJF
東證期貨,202409,63,82.9,72,94.7,76,100.0,76,100.0,76,10,13.2,10,13.2,47,61.8,47,61.8,2024-09-11,TJF
東證期貨,all,187,65.8,239,84.2,256,90.1,276,97.2,284,73,25.7,83,29.2,137,48.2,137,48.2,2024-09-11,TJF
東證期貨,202409,55,88.7,62,100.0,62,100.0,62,100.0,62,0,0.0,0,0.0,38,61.3,38,61.3,2024-09-12,TJF
東證期貨,all,183,68.8,228,85.7,246,92.5,263,98.9,266,68,25.6,68,25.6,128,48.1,128,48.1,2024-09-12,TJF
東證期貨,202410,144,83.7,161,93.6,170,98.8,172,100.0,172,51,29.7,51,29.7,90,52.3,90,52.3,2024-09-13,TJF
東證期貨,all,144,78.3,162,88.0,175,95.1,182,98.9,184,51,27.7,51,27.7,96,52.2,96,52.2,2024-09-13,TJF
東證期貨,202410,145,83.8,162,93.6,170,98.3,173,100.0,173,68,39.3,68,39.3,90,52.0,90,52.0,2024-09-16,TJF
東證期貨,all,145,78.4,163,88.1,175,94.6,182,98.4,185,68,36.8,68,36.8,96,51.9,96,51.9,2024-09-16,TJF
東證期貨,202410,151,84.4,168,93.9,174,97.2,179,100.0,179,71,39.7,71,39.7,90,50.3,90,50.3,2024-09-18,TJF
東證期貨,all,165,80.5,183,89.3,190,92.7,200,97.6,205,71,34.6,71,34.6,105,51.2,105,51.2,2024-09-18,TJF
東證期貨,202410,128,72.3,159,89.8,172,97.2,177,100.0,177,0,0.0,8,4.5,90,50.8,90,50.8,2024-09-19,TJF
東證期貨,all,142,68.9,177,85.9,194,94.2,201,97.6,206,0,0.0,8,3.9,109,52.9,109,52.9,2024-09-19,TJF
東證期貨,202410,140,77.8,165,91.7,175,97.2,180,100.0,180,0,0.0,0,0.0,149,82.8,149,82.8,2024-09-20,TJF
東證期貨,all,154,72.6,187,88.2,197,92.9,205,96.7,212,0,0.0,0,0.0,157,74.1,157,74.1,2024-09-20,TJF
東證期貨,202410,143,74.1,178,92.2,186,96.4,192,99.5,193,0,0.0,0,0.0,162,83.9,162,83.9,2024-09-23,TJF
東證期貨,all,157,69.8,200,88.9,207,92.0,218,96.9,225,0,0.0,0,0.0,163,72.4,163,72.4,2024-09-23,TJF
東證期貨,202410,113,75.3,132,88.0,145,96.7,150,100.0,150,0,0.0,0,0.0,119,79.3,119,79.3,2024-09-24,TJF
東證期貨,all,135,74.2,154,84.6,171,94.0,178,97.8,182,0,0.0,0,0.0,144,79.1,144,79.1,2024-09-24,TJF
東證期貨,202410,143,74.5,171,89.1,185,96.4,192,100.0,192,0,0.0,0,0.0,131,68.2,131,68.2,2024-09-25,TJF
東證期貨,all,157,70.1,193,86.2,210,93.8,220,98.2,224,0,0.0,0,0.0,143,63.8,143,63.8,2024-09-25,TJF
東證期貨,202410,120,74.1,141,87.0,154,95.1,162,100.0,162,0,0.0,0,0.0,100,61.7,100,61.7,2024-09-26,TJF
東證期貨,all,145,73.6,166,84.3,182,92.4,192,97.5,197,0,0.0,0,0.0,115,58.4,115,58.4,2024-09-26,TJF
東證期貨,202410,141,80.6,161,92.0,168,96.0,175,100.0,175,0,0.0,0,0.0,114,65.1,114,65.1,2024-09-27,TJF
東證期貨,all,166,74.1,196,87.5,209,93.3,219,97.8,224,0,0.0,0,0.0,142,63.4,142,63.4,2024-09-27,TJF
東證期貨,202410,129,80.6,148,92.5,151,94.4,160,100.0,160,0,0.0,0,0.0,135,84.4,135,84.4,2024-09-30,TJF
東證期貨,all,154,73.3,184,87.6,194,92.4,205,97.6,210,0,0.0,0,0.0,165,78.6,165,78.6,2024-09-30,TJF
東證期貨,202410,156,79.2,183,92.9,183,92.9,195,99.0,197,0,0.0,0,0.0,170,86.3,170,86.3,2024-10-01,TJF
東證期貨,all,238,76.0,283,90.4,292,93.3,306,97.8,313,0,0.0,0,0.0,266,85.0,266,85.0,2024-10-01,TJF
東證期貨,202410,106,80.9,123,93.9,120,91.6,130,99.2,131,0,0.0,3,2.3,101,77.1,101,77.1,2024-10-04,TJF
東證期貨,all,157,74.8,182,86.7,186,88.6,202,96.2,210,0,0.0,0,0.0,159,75.7,159,75.7,2024-10-04,TJF
東證期貨,202410,97,82.9,111,94.9,112,95.7,117,100.0,117,13,11.1,13,11.1,101,86.3,101,86.3,2024-10-07,TJF
東證期貨,all,205,73.2,249,88.9,259,92.5,271,96.8,280,0,0.0,13,4.6,240,85.7,240,85.7,2024-10-07,TJF
東證期貨,202410,87,88.8,93,94.9,98,100.0,98,100.0,98,12,12.2,12,12.2,90,91.8,90,91.8,2024-10-08,TJF
東證期貨,all,297,79.4,340,90.9,362,96.8,370,98.9,374,0,0.0,12,3.2,339,90.6,339,90.6,2024-10-08,TJF
東證期貨,202410,92,92.9,97,98.0,99,100.0,99,100.0,99,18,18.2,18,18.2,90,90.9,90,90.9,2024-10-09,TJF
東證期貨,all,157,66.0,204,85.7,220,92.4,231,97.1,238,18,7.6,18,7.6,196,82.4,196,82.4,2024-10-09,TJF
東證期貨,202411,107,75.9,129,91.5,135,95.7,141,100.0,141,0,0.0,0,0.0,110,78.0,112,79.4,2024-10-11,TJF
東證期貨,all,188,78.0,221,91.7,225,93.4,236,97.9,241,0,0.0,0,0.0,193,80.1,195,80.9,2024-10-11,TJF
東證期貨,202411,116,85.9,126,93.3,128,94.8,135,100.0,135,0,0.0,0,0.0,103,76.3,105,77.8,2024-10-14,TJF
東證期貨,all,118,73.3,143,88.8,143,88.8,155,96.3,161,0,0.0,0,0.0,111,68.9,113,70.2,2024-10-14,TJF
東證期貨,202411,154,85.6,169,93.9,172,95.6,179,99.4,180,0,0.0,0,0.0,147,81.7,149,82.8,2024-10-15,TJF
東證期貨,all,209,79.8,237,90.5,242,92.4,254,96.9,262,0,0.0,0,0.0,203,77.5,205,78.2,2024-10-15,TJF
東證期貨,202411,178,86.8,194,94.6,196,95.6,203,99.0,205,0,0.0,0,0.0,171,83.4,173,84.4,2024-10-16,TJF
東證期貨,all,259,80.4,296,91.9,303,94.1,314,97.5,322,0,0.0,0,0.0,256,79.5,258,80.1,2024-10-16,TJF
東證期貨,202411,128,81.0,145,91.8,150,94.9,157,99.4,158,0,0.0,0,0.0,125,79.1,127,80.4,2024-10-17,TJF
東證期貨,all,197,74.1,236,88.7,248,93.2,260,97.7,266,0,0.0,0,0.0,201,75.6,203,76.3,2024-10-17,TJF
東證期貨,202411,119,83.2,132,92.3,138,96.5,143,100.0,143,0,0.0,0,0.0,118,82.5,118,82.5,2024-10-18,TJF
東證期貨,all,180,75.3,213,89.1,224,93.7,234,97.9,239,0,0.0,0,0.0,184,77.0,186,77.8,2024-10-18,TJF
東證期貨,202411,127,87.0,136,93.2,141,96.6,146,100.0,146,0,0.0,0,0.0,121,82.9,121,82.9,2024-10-21,TJF
東證期貨,all,215,82.4,237,90.8,246,94.3,257,98.5,261,0,0.0,0,0.0,205,78.5,207,79.3,2024-10-21,TJF
東證期貨,202411,150,89.8,158,94.6,162,97.0,167,100.0,167,0,0.0,0,0.0,142,85.0,142,85.0,2024-10-22,TJF
東證期貨,all,238,84.4,260,92.2,269,95.4,278,98.6,282,0,0.0,0,0.0,229,81.2,231,81.9,2024-10-22,TJF
東證期貨,202411,171,91.4,178,95.2,182,97.3,187,100.0,187,0,0.0,0,0.0,162,86.6,162,86.6,2024-10-23,TJF
東證期貨,all,287,86.4,309,93.1,318,95.8,327,98.5,332,0,0.0,0,0.0,278,83.7,281,84.6,2024-10-23,TJF
東證期貨,202411,92,85.2,99,91.7,107,99.1,108,100.0,108,0,0.0,2,1.9,89,82.4,89,82.4,2024-10-24,TJF
東證期貨,all,148,77.9,165,86.8,182,95.8,189,99.5,190,0,0.0,0,0.0,141,74.2,141,74.2,2024-10-24,TJF
東證期貨,202411,92,85.2,99,91.7,108,100.0,108,100.0,108,0,0.0,2,1.9,90,83.3,90,83.3,2024-10-25,TJF
東證期貨,all,158,77.5,180,88.2,197,96.6,204,100.0,204,0,0.0,0,0.0,157,77.0,157,77.0,2024-10-25,TJF
東證期貨,202411,92,86.0,98,91.6,103,96.3,107,100.0,107,0,0.0,0,0.0,86,80.4,86,80.4,2024-10-28,TJF
東證期貨,all,168,78.9,190,89.2,199,93.4,209,98.1,213,0,0.0,0,0.0,161,75.6,161,75.6,2024-10-28,TJF
東證期貨,202411,90,89.1,95,94.1,96,95.0,101,100.0,101,0,0.0,0,0.0,78,77.2,78,77.2,2024-10-29,TJF
東證期貨,all,168,82.0,187,91.2,189,92.2,200,97.6,205,0,0.0,0,0.0,153,74.6,153,74.6,2024-10-29,TJF
東證期貨,202411,89,89.9,94,94.9,91,91.9,98,99.0,99,0,0.0,0,0.0,71,71.7,71,71.7,2024-10-30,TJF
東證期貨,all,169,82.4,187,91.2,183,89.3,198,96.6,205,0,0.0,0,0.0,147,71.7,147,71.7,2024-10-30,TJF
東證期貨,202411,91,90.1,96,95.0,98,97.0,101,100.0,101,0,0.0,0,0.0,80,79.2,80,79.2,2024-11-01,TJF
東證期貨,all,170,81.0,190,90.5,194,92.4,206,98.1,210,0,0.0,0,0.0,159,75.7,159,75.7,2024-11-01,TJF
東證期貨,202411,89,92.7,94,97.9,93,96.9,96,100.0,96,0,0.0,0,0.0,75,78.1,75,78.1,2024-11-04,TJF
東證期貨,all,170,76.6,200,90.1,207,93.2,219,98.6,222,0,0.0,0,0.0,172,77.5,172,77.5,2024-11-04,TJF
東證期貨,202411,88,93.6,93,98.9,90,95.7,94,100.0,94,0,0.0,0,0.0,71,75.5,72,76.6,2024-11-05,TJF
東證期貨,all,171,81.8,189,90.4,197,94.3,205,98.1,209,0,0.0,0,0.0,157,75.1,157,75.1,2024-11-05,TJF
東證期貨,202411,87,95.6,91,100.0,90,98.9,91,100.0,91,0,0.0,0,0.0,71,78.0,71,78.0,2024-11-06,TJF
東證期貨,all,171,83.4,187,91.2,194,94.6,202,98.5,205,0,0.0,0,0.0,156,76.1,156,76.1,2024-11-06,TJF
東證期貨,202411,87,97.8,89,100.0,89,100.0,89,100.0,89,0,0.0,0,0.0,71,79.8,71,79.8,2024-11-07,TJF
東證期貨,all,163,85.8,176,92.6,178,93.7,186,97.9,190,0,0.0,0,0.0,141,74.2,141,74.2,2024-11-07,TJF
東證期貨,202412,105,79.5,120,90.9,129,97.7,132,100.0,132,0,0.0,0,0.0,100,75.8,100,75.8,2024-11-08,TJF
東證期貨,all,105,77.8,120,88.9,131,97.0,135,100.0,135,0,0.0,0,0.0,101,74.8,101,74.8,2024-11-08,TJF
東證期貨,202412,73,76.0,85,88.5,87,90.6,94,97.9,96,0,0.0,0,0.0,61,63.5,63,65.6,2024-11-11,TJF
東證期貨,all,73,74.5,85,86.7,88,89.8,95,96.9,98,0,0.0,0,0.0,62,63.3,64,65.3,2024-11-11,TJF
東證期貨,202412,73,71.6,88,86.3,88,86.3,99,97.1,102,0,0.0,0,0.0,54,52.9,56,54.9,2024-11-12,TJF
東證期貨,all,73,69.5,88,83.8,89,84.8,100,95.2,105,0,0.0,0,0.0,55,52.4,57,54.3,2024-11-12,TJF
東證期貨,202412,91,75.2,106,87.6,115,95.0,121,100.0,121,0,0.0,0,0.0,80,66.1,80,66.1,2024-11-13,TJF
東證期貨,all,99,72.3,117,85.4,130,94.9,136,99.3,137,0,0.0,0,0.0,95,69.3,95,69.3,2024-11-13,TJF
東證期貨,202412,91,75.8,106,88.3,113,94.2,119,99.2,120,0,0.0,0,0.0,78,65.0,78,65.0,2024-11-14,TJF
東證期貨,all,99,72.8,117,86.0,128,94.1,134,98.5,136,0,0.0,0,0.0,93,68.4,93,68.4,2024-11-14,TJF
