date,stock_id,close
2020-02-07,2330,146.54
2020-02-10,2330,146.65
2020-02-11,2330,146.75
2020-02-12,2330,146.86
2020-02-13,2330,146.97
2020-02-14,2330,147.08
2020-02-17,2330,147.19
2020-02-18,2330,147.29
2020-02-19,2330,147.4
2020-02-20,2330,147.5
2020-02-21,2330,147.61
2020-02-24,2330,147.71
2020-02-25,2330,147.81
2020-02-26,2330,147.92
2020-02-27,2330,148.02
2020-03-02,2330,148.12
2020-03-03,2330,148.22
2020-03-04,2330,148.32
2020-03-05,2330,148.42
2020-03-06,2330,148.52
2020-03-09,2330,148.62
2020-03-10,2330,148.72
2020-03-11,2330,148.81
2020-03-12,2330,148.9
2020-03-13,2330,149.0
2020-03-16,2330,149.08
2020-03-17,2330,149.16
2020-03-18,2330,149.24
2020-03-19,2330,149.32
2020-03-20,2330,149.4
2020-03-23,2330,149.48
2020-03-24,2330,149.56
2020-03-25,2330,149.65
2020-03-26,2330,149.73
2020-03-27,2330,149.82
2020-03-30,2330,149.9
2020-03-31,2330,149.99
2020-04-01,2330,150.07
2020-04-06,2330,150.16
2020-04-07,2330,150.25
2020-04-08,2330,150.34
2020-04-09,2330,150.43
2020-04-10,2330,150.52
2020-04-13,2330,150.61
2020-04-14,2330,150.7
2020-04-15,2330,150.79
2020-04-16,2330,150.88
2020-04-17,2330,150.98
2020-04-20,2330,151.08
2020-04-21,2330,151.17
2020-04-22,2330,151.26
2020-04-23,2330,151.36
2020-04-24,2330,151.45
2020-04-27,2330,151.55
2020-04-28,2330,151.64
2020-04-29,2330,151.74
2020-04-30,2330,151.83
2020-05-04,2330,151.93
2020-05-05,2330,152.02
2020-05-06,2330,152.12
2020-05-07,2330,152.21
2020-05-08,2330,152.31
2020-05-11,2330,152.4
2020-05-12,2330,152.5
2020-05-13,2330,152.59
2020-05-14,2330,152.68
2020-05-15,2330,152.78
2020-05-18,2330,152.87
2020-05-19,2330,152.96
2020-05-20,2330,153.06
2020-05-21,2330,153.15
2020-05-22,2330,153.24
2020-05-25,2330,153.33
2020-05-26,2330,153.43
2020-05-27,2330,153.52
2020-05-28,2330,153.61
2020-05-29,2330,153.71
2020-06-01,2330,153.8
2020-06-02,2330,153.89
2020-06-03,2330,153.99
2020-06-04,2330,154.08
2020-06-05,2330,154.18
2020-06-08,2330,154.28
2020-06-09,2330,154.39
2020-06-10,2330,154.49
2020-06-11,2330,154.59
2020-06-12,2330,154.7
2020-06-15,2330,154.79
2020-06-16,2330,154.9
2020-06-17,2330,155.0
2020-06-18,2330,155.1
2020-06-19,2330,155.2
2020-06-22,2330,155.3
2020-06-23,2330,155.4
2020-06-24,2330,155.5
2020-06-29,2330,155.6
2020-06-30,2330,155.7
2020-07-01,2330,155.81
2020-07-02,2330,155.91
2020-07-03,2330,156.02
2020-07-06,2330,156.13
2020-07-07,2330,156.24
2020-07-08,2330,156.35
2020-07-09,2330,156.47
2020-07-10,2330,156.58
2020-07-13,2330,156.7
2020-07-14,2330,156.82
2020-07-15,2330,156.94
2020-07-16,2330,157.06
2020-07-17,2330,157.19
2020-07-20,2330,157.31
2020-07-21,2330,157.44
2020-07-22,2330,157.57
2020-07-23,2330,157.7
2020-07-24,2330,157.83
2020-07-27,2330,157.98
2020-07-28,2330,158.13
2020-07-29,2330,158.27
2020-07-30,2330,158.42
2020-07-31,2330,158.57
2020-08-03,2330,158.71
2020-08-04,2330,158.86
2020-08-05,2330,159.0
2020-08-06,2330,159.15
2020-08-07,2330,159.3
2020-08-10,2330,159.45
2020-08-11,2330,159.6
2020-08-12,2330,159.74
2020-08-13,2330,159.89
2020-08-14,2330,160.03
2020-08-17,2330,160.18
2020-08-18,2330,160.33
2020-08-19,2330,160.48
2020-08-20,2330,160.62
2020-08-21,2330,160.76
2020-08-24,2330,160.91
2020-08-25,2330,161.06
2020-08-26,2330,161.21
2020-08-27,2330,161.37
2020-08-28,2330,161.52
2020-08-31,2330,161.66
2020-09-01,2330,161.81
2020-09-02,2330,161.96
2020-09-03,2330,162.11
2020-09-04,2330,162.26
2020-09-07,2330,162.41
2020-09-08,2330,162.55
2020-09-09,2330,162.7
2020-09-10,2330,162.85
2020-09-11,2330,163.0
2020-09-14,2330,163.15
2020-09-15,2330,163.31
2020-09-16,2330,163.46
2020-09-17,2330,163.62
2020-09-18,2330,163.77
2020-09-21,2330,163.92
2020-09-22,2330,164.07
2020-09-23,2330,164.22
2020-09-24,2330,164.36
2020-09-25,2330,164.51
2020-09-28,2330,164.66
2020-09-29,2330,164.8
2020-09-30,2330,164.95
2020-10-05,2330,165.1
2020-10-06,2330,165.25
2020-10-07,2330,165.41
2020-10-08,2330,165.56
2020-10-12,2330,165.72
2020-10-13,2330,165.88
2020-10-14,2330,166.04
2020-10-15,2330,166.2
2020-10-16,2330,166.36
2020-10-19,2330,166.52
2020-10-20,2330,166.67
2020-10-21,2330,166.83
2020-10-22,2330,166.99
2020-10-23,2330,167.14
2020-10-26,2330,167.3
2020-10-27,2330,167.46
2020-10-28,2330,167.61
2020-10-29,2330,167.76
2020-10-30,2330,167.91
2020-11-02,2330,168.06
2020-11-03,2330,168.21
2020-11-04,2330,168.37
2020-11-05,2330,168.53
2020-11-06,2330,168.68
2020-11-09,2330,168.84
2020-11-10,2330,169.0
2020-11-11,2330,169.16
2020-11-12,2330,169.32
2020-11-13,2330,169.48
2020-11-16,2330,169.65
2020-11-17,2330,169.81
2020-11-18,2330,169.99
2020-11-19,2330,170.16
2020-11-20,2330,170.33
2020-11-23,2330,170.51
2020-11-24,2330,170.68
2020-11-25,2330,170.85
2020-11-26,2330,171.02
2020-11-27,2330,171.19
2020-11-30,2330,171.36
2020-12-01,2330,171.53
2020-12-02,2330,171.7
2020-12-03,2330,171.88
2020-12-04,2330,172.06
2020-12-07,2330,172.24
2020-12-08,2330,172.42
2020-12-09,2330,172.6
2020-12-10,2330,172.79
2020-12-11,2330,172.97
2020-12-14,2330,173.15
2020-12-15,2330,173.32
2020-12-16,2330,173.5
2020-12-17,2330,173.68
2020-12-18,2330,173.86
2020-12-21,2330,174.04
2020-12-22,2330,174.22
2020-12-23,2330,174.4
2020-12-24,2330,174.58
2020-12-25,2330,174.76
2020-12-28,2330,174.94
2020-12-29,2330,175.12
2020-12-30,2330,175.3
2020-12-31,2330,175.49
2021-01-04,2330,175.68
2021-01-05,2330,175.87
2021-01-06,2330,176.07
2021-01-07,2330,176.27
2021-01-08,2330,176.47
2021-01-11,2330,176.68
2021-01-12,2330,176.89
2021-01-13,2330,177.11
2021-01-14,2330,177.32
2021-01-15,2330,177.53
2021-01-18,2330,177.75
2021-01-19,2330,177.98
2021-01-20,2330,178.21
2021-01-21,2330,178.45
2021-01-22,2330,178.69
2021-01-25,2330,178.92
2021-01-26,2330,179.14
2021-01-27,2330,179.36
2021-01-28,2330,179.57
2021-01-29,2330,179.78
2021-02-01,2330,180.0
2021-02-02,2330,180.22
2021-02-03,2330,180.45
2021-02-04,2330,180.67
2021-02-05,2330,180.9
2021-02-17,2330,181.13
2021-02-18,2330,181.37
2021-02-19,2330,181.6
2021-02-22,2330,181.84
2021-02-23,2330,182.06
2021-02-24,2330,182.28
2021-02-25,2330,182.51
2021-02-26,2330,182.72
2021-03-02,2330,182.94
2021-03-03,2330,183.16
2021-03-04,2330,183.37
2021-03-05,2330,183.58
2021-03-08,2330,183.79
2021-03-09,2330,184.0
2021-03-10,2330,184.21
2021-03-11,2330,184.43
2021-03-12,2330,184.65
2021-03-15,2330,184.86
2021-03-16,2330,185.08
2021-03-17,2330,185.29
2021-03-18,2330,185.51
2021-03-19,2330,185.71
2021-03-22,2330,185.92
2021-03-23,2330,186.13
2021-03-24,2330,186.33
2021-03-25,2330,186.53
2021-03-26,2330,186.73
2021-03-29,2330,186.94
2021-03-30,2330,187.15
2021-03-31,2330,187.35
2021-04-01,2330,187.57
2021-04-06,2330,187.78
2021-04-07,2330,187.99
2021-04-08,2330,188.21
2021-04-09,2330,188.42
2021-04-12,2330,188.63
2021-04-13,2330,188.85
2021-04-14,2330,189.06
2021-04-15,2330,189.28
2021-04-16,2330,189.49
2021-04-19,2330,189.71
2021-04-20,2330,189.92
2021-04-21,2330,190.13
2021-04-22,2330,190.33
2021-04-23,2330,190.55
2021-04-26,2330,190.76
2021-04-27,2330,190.98
2021-04-28,2330,191.19
2021-04-29,2330,191.4
2021-05-03,2330,191.61
2021-05-04,2330,191.81
2021-05-05,2330,192.02
2021-05-06,2330,192.23
2021-05-07,2330,192.44
2021-05-10,2330,192.65
2021-05-11,2330,192.84
2021-05-12,2330,193.04
2021-05-13,2330,193.23
2021-05-14,2330,193.43
2021-05-17,2330,193.62
2021-05-18,2330,193.82
2021-05-19,2330,194.02
2021-05-20,2330,194.22
2021-05-21,2330,194.42
2021-05-24,2330,194.62
2021-05-25,2330,194.83
2021-05-26,2330,195.03
2021-05-27,2330,195.24
2021-05-28,2330,195.44
2021-05-31,2330,195.65
2021-06-01,2330,195.87
2021-06-02,2330,196.08
2021-06-03,2330,196.29
2021-06-04,2330,196.5
2021-06-07,2330,196.7
2021-06-08,2330,196.91
2021-06-09,2330,197.11
2021-06-10,2330,197.33
2021-06-11,2330,197.54
2021-06-15,2330,197.75
2021-06-16,2330,197.97
2021-06-17,2330,198.18
2021-06-18,2330,198.4
2021-06-21,2330,198.6
2021-06-22,2330,198.81
2021-06-23,2330,199.02
2021-06-24,2330,199.22
2021-06-25,2330,199.43
2021-06-28,2330,199.64
2021-06-29,2330,199.85
2021-06-30,2330,200.06
2021-07-01,2330,200.26
2021-07-02,2330,200.47
2021-07-05,2330,200.68
2021-07-06,2330,200.88
2021-07-07,2330,201.09
2021-07-08,2330,201.3
2021-07-09,2330,201.5
2021-07-12,2330,201.71
2021-07-13,2330,201.92
2021-07-14,2330,202.14
2021-07-15,2330,202.35
2021-07-16,2330,202.56
2021-07-19,2330,202.76
2021-07-20,2330,202.96
2021-07-21,2330,203.16
2021-07-22,2330,203.37
2021-07-23,2330,203.58
2021-07-26,2330,203.78
2021-07-27,2330,203.98
2021-07-28,2330,204.18
2021-07-29,2330,204.38
2021-07-30,2330,204.59
2021-08-02,2330,204.79
2021-08-03,2330,205.0
2021-08-04,2330,205.21
2021-08-05,2330,205.41
2021-08-06,2330,205.62
2021-08-09,2330,205.83
2021-08-10,2330,206.03
2021-08-11,2330,206.24
2021-08-12,2330,206.44
2021-08-13,2330,206.64
2021-08-16,2330,206.85
2021-08-17,2330,207.05
2021-08-18,2330,207.25
2021-08-19,2330,207.44
2021-08-20,2330,207.63
2021-08-23,2330,207.83
2021-08-24,2330,208.03
2021-08-25,2330,208.23
2021-08-26,2330,208.44
2021-08-27,2330,208.65
2021-08-30,2330,208.87
2021-08-31,2330,209.08
2021-09-01,2330,209.3
2021-09-02,2330,209.51
2021-09-03,2330,209.73
2021-09-06,2330,209.96
2021-09-07,2330,210.18
2021-09-08,2330,210.4
2021-09-09,2330,210.61
2021-09-10,2330,210.83
2021-09-13,2330,211.05
2021-09-14,2330,211.27
2021-09-15,2330,211.48
2021-09-16,2330,211.7
2021-09-17,2330,211.91
2021-09-22,2330,212.11
2021-09-23,2330,212.32
2021-09-24,2330,212.53
2021-09-27,2330,212.74
2021-09-28,2330,212.95
2021-09-29,2330,213.15
2021-09-30,2330,213.36
2021-10-01,2330,213.56
2021-10-04,2330,213.76
2021-10-05,2330,213.96
2021-10-06,2330,214.16
2021-10-07,2330,214.36
2021-10-08,2330,214.57
2021-10-12,2330,214.77
2021-10-13,2330,214.97
2021-10-14,2330,215.18
2021-10-15,2330,215.39
2021-10-18,2330,215.6
2021-10-19,2330,215.81
2021-10-20,2330,216.03
2021-10-21,2330,216.24
2021-10-22,2330,216.45
2021-10-25,2330,216.67
2021-10-26,2330,216.88
2021-10-27,2330,217.09
2021-10-28,2330,217.3
2021-10-29,2330,217.51
2021-11-01,2330,217.72
2021-11-02,2330,217.93
2021-11-03,2330,218.14
2021-11-04,2330,218.34
2021-11-05,2330,218.56
2021-11-08,2330,218.77
2021-11-09,2330,218.99
2021-11-10,2330,219.21
2021-11-11,2330,219.42
2021-11-12,2330,219.64
2021-11-15,2330,219.85
2021-11-16,2330,220.07
2021-11-17,2330,220.29
2021-11-18,2330,220.5
2021-11-19,2330,220.72
2021-11-22,2330,220.94
2021-11-23,2330,221.15
2021-11-24,2330,221.37
2021-11-25,2330,221.58
2021-11-26,2330,221.79
2021-11-29,2330,222.0
2021-11-30,2330,222.21
2021-12-01,2330,222.43
2021-12-02,2330,222.64
2021-12-03,2330,222.86
2021-12-06,2330,223.07
2021-12-07,2330,223.29
2021-12-08,2330,223.5
2021-12-09,2330,223.72
2021-12-10,2330,223.93
2021-12-13,2330,224.14
2021-12-14,2330,224.35
2021-12-15,2330,224.57
2021-12-16,2330,224.78
2021-12-17,2330,224.99
2021-12-20,2330,225.2
2021-12-21,2330,225.41
2021-12-22,2330,225.63
2021-12-23,2330,225.84
2021-12-24,2330,226.05
2021-12-27,2330,226.27
2021-12-28,2330,226.48
2021-12-29,2330,226.7
2021-12-30,2330,226.92
2022-01-03,2330,227.14
2022-01-04,2330,227.37
2022-01-05,2330,227.6
2022-01-06,2330,227.83
2022-01-07,2330,228.06
2022-01-10,2330,228.28
2022-01-11,2330,228.51
2022-01-12,2330,228.75
2022-01-13,2330,228.98
2022-01-14,2330,229.22
2022-01-17,2330,229.47
2022-01-18,2330,229.7
2022-01-19,2330,229.93
2022-01-20,2330,230.16
2022-01-21,2330,230.39
2022-01-24,2330,230.62
2022-01-25,2330,230.85
2022-01-26,2330,231.07
2022-02-07,2330,231.3
2022-02-08,2330,231.52
2022-02-09,2330,231.74
2022-02-10,2330,231.97
2022-02-11,2330,232.2
2022-02-14,2330,232.43
2022-02-15,2330,232.65
2022-02-16,2330,232.88
2022-02-17,2330,233.11
2022-02-18,2330,233.33
2022-02-21,2330,233.55
2022-02-22,2330,233.77
2022-02-23,2330,233.99
2022-02-24,2330,234.21
2022-02-25,2330,234.42
2022-03-01,2330,234.63
2022-03-02,2330,234.84
2022-03-03,2330,235.05
2022-03-04,2330,235.26
2022-03-07,2330,235.46
2022-03-08,2330,235.66
2022-03-09,2330,235.85
2022-03-10,2330,236.06
2022-03-11,2330,236.26
2022-03-14,2330,236.46
2022-03-15,2330,236.65
2022-03-16,2330,236.84
2022-03-17,2330,237.05
2022-03-18,2330,237.25
2022-03-21,2330,237.45
2022-03-22,2330,237.65
2022-03-23,2330,237.86
2022-03-24,2330,238.07
2022-03-25,2330,238.27
2022-03-28,2330,238.48
2022-03-29,2330,238.68
2022-03-30,2330,238.89
2022-03-31,2330,239.1
2022-04-01,2330,239.31
2022-04-06,2330,239.5
2022-04-07,2330,239.7
2022-04-08,2330,239.9
2022-04-11,2330,240.09
2022-04-12,2330,240.28
2022-04-13,2330,240.48
2022-04-14,2330,240.68
2022-04-15,2330,240.87
2022-04-18,2330,241.06
2022-04-19,2330,241.26
2022-04-20,2330,241.46
2022-04-21,2330,241.65
2022-04-22,2330,241.84
2022-04-25,2330,242.03
2022-04-26,2330,242.22
2022-04-27,2330,242.4
2022-04-28,2330,242.58
2022-04-29,2330,242.76
2022-05-03,2330,242.94
2022-05-04,2330,243.12
2022-05-05,2330,243.31
2022-05-06,2330,243.49
2022-05-09,2330,243.66
2022-05-10,2330,243.84
2022-05-11,2330,244.02
2022-05-12,2330,244.19
2022-05-13,2330,244.36
2022-05-16,2330,244.53
2022-05-17,2330,244.72
2022-05-18,2330,244.9
2022-05-19,2330,245.08
2022-05-20,2330,245.25
2022-05-23,2330,245.43
2022-05-24,2330,245.61
2022-05-25,2330,245.78
2022-05-26,2330,245.96
2022-05-27,2330,246.14
2022-05-30,2330,246.32
2022-05-31,2330,246.51
2022-06-01,2330,246.7
2022-06-02,2330,246.88
2022-06-06,2330,247.06
2022-06-07,2330,247.24
2022-06-08,2330,247.42
2022-06-09,2330,247.61
2022-06-10,2330,247.78
2022-06-13,2330,247.96
2022-06-14,2330,248.13
2022-06-15,2330,248.3
2022-06-16,2330,248.47
2022-06-17,2330,248.64
2022-06-20,2330,248.8
2022-06-21,2330,248.97
2022-06-22,2330,249.13
2022-06-23,2330,249.3
2022-06-24,2330,249.46
2022-06-27,2330,249.62
2022-06-28,2330,249.79
2022-06-29,2330,249.95
2022-06-30,2330,250.11
2022-07-01,2330,250.25
2022-07-04,2330,250.4
2022-07-05,2330,250.54
2022-07-06,2330,250.68
2022-07-07,2330,250.83
2022-07-08,2330,250.98
2022-07-11,2330,251.13
2022-07-12,2330,251.27
2022-07-13,2330,251.43
2022-07-14,2330,251.58
2022-07-15,2330,251.75
2022-07-18,2330,251.91
2022-07-19,2330,252.07
2022-07-20,2330,252.24
2022-07-21,2330,252.4
2022-07-22,2330,252.57
2022-07-25,2330,252.74
2022-07-26,2330,252.9
2022-07-27,2330,253.07
2022-07-28,2330,253.24
2022-07-29,2330,253.41
2022-08-01,2330,253.58
2022-08-02,2330,253.74
2022-08-03,2330,253.91
2022-08-04,2330,254.08
2022-08-05,2330,254.25
2022-08-08,2330,254.42
2022-08-09,2330,254.6
2022-08-10,2330,254.76
2022-08-11,2330,254.94
2022-08-12,2330,255.11
2022-08-15,2330,255.29
2022-08-16,2330,255.47
2022-08-17,2330,255.65
2022-08-18,2330,255.83
2022-08-19,2330,256.0
2022-08-22,2330,256.17
2022-08-23,2330,256.34
2022-08-24,2330,256.51
2022-08-25,2330,256.68
2022-08-26,2330,256.86
2022-08-29,2330,257.02
2022-08-30,2330,257.19
2022-08-31,2330,257.36
2022-09-01,2330,257.52
2022-09-02,2330,257.69
2022-09-05,2330,257.85
2022-09-06,2330,258.01
2022-09-07,2330,258.17
2022-09-08,2330,258.32
2022-09-12,2330,258.49
2022-09-13,2330,258.65
2022-09-14,2330,258.81
2022-09-15,2330,258.97
2022-09-16,2330,259.13
2022-09-19,2330,259.28
2022-09-20,2330,259.44
2022-09-21,2330,259.6
2022-09-22,2330,259.76
2022-09-23,2330,259.91
2022-09-26,2330,260.06
2022-09-27,2330,260.2
2022-09-28,2330,260.35
2022-09-29,2330,260.49
2022-09-30,2330,260.63
2022-10-03,2330,260.77
2022-10-04,2330,260.91
2022-10-05,2330,261.06
2022-10-06,2330,261.21
2022-10-07,2330,261.35
2022-10-11,2330,261.48
2022-10-12,2330,261.6
2022-10-13,2330,261.73
2022-10-14,2330,261.86
2022-10-17,2330,261.99
2022-10-18,2330,262.12
2022-10-19,2330,262.24
2022-10-20,2330,262.37
2022-10-21,2330,262.49
2022-10-24,2330,262.61
2022-10-25,2330,262.73
2022-10-26,2330,262.85
2022-10-27,2330,262.97
2022-10-28,2330,263.09
2022-10-31,2330,263.21
2022-11-01,2330,263.33
2022-11-02,2330,263.46
2022-11-03,2330,263.58
2022-11-04,2330,263.7
2022-11-07,2330,263.82
2022-11-08,2330,263.95
2022-11-09,2330,264.08
2022-11-10,2330,264.21
2022-11-11,2330,264.35
2022-11-14,2330,264.5
2022-11-15,2330,264.66
2022-11-16,2330,264.82
2022-11-17,2330,264.98
2022-11-18,2330,265.14
2022-11-21,2330,265.3
2022-11-22,2330,265.46
2022-11-23,2330,265.63
2022-11-24,2330,265.79
2022-11-25,2330,265.95
2022-11-28,2330,266.11
2022-11-29,2330,266.27
2022-11-30,2330,266.43
2022-12-01,2330,266.6
2022-12-02,2330,266.76
2022-12-05,2330,266.92
2022-12-06,2330,267.08
2022-12-07,2330,267.23
2022-12-08,2330,267.39
2022-12-09,2330,267.54
2022-12-12,2330,267.7
2022-12-13,2330,267.85
2022-12-14,2330,268.0
2022-12-15,2330,268.16
2022-12-16,2330,268.32
2022-12-19,2330,268.47
2022-12-20,2330,268.62
2022-12-21,2330,268.77
2022-12-22,2330,268.92
2022-12-23,2330,269.06
2022-12-26,2330,269.21
2022-12-27,2330,269.36
2022-12-28,2330,269.51
2022-12-29,2330,269.65
2022-12-30,2330,269.8
2023-01-03,2330,269.94
2023-01-04,2330,270.09
2023-01-05,2330,270.24
2023-01-06,2330,270.38
2023-01-09,2330,270.54
2023-01-10,2330,270.7
2023-01-11,2330,270.86
2023-01-12,2330,271.02
2023-01-13,2330,271.18
2023-01-16,2330,271.35
2023-01-17,2330,271.51
2023-01-30,2330,271.69
2023-01-31,2330,271.86
2023-02-01,2330,272.04
2023-02-02,2330,272.22
2023-02-03,2330,272.4
2023-02-06,2330,272.57
2023-02-07,2330,272.75
2023-02-08,2330,272.93
2023-02-09,2330,273.11
2023-02-10,2330,273.29
2023-02-13,2330,273.47
2023-02-14,2330,273.65
2023-02-15,2330,273.82
2023-02-16,2330,273.99
2023-02-17,2330,274.16
2023-02-20,2330,274.33
2023-02-21,2330,274.49
2023-02-22,2330,274.66
2023-02-23,2330,274.83
2023-02-24,2330,274.99
2023-03-01,2330,275.16
2023-03-02,2330,275.33
2023-03-03,2330,275.5
2023-03-06,2330,275.67
2023-03-07,2330,275.84
2023-03-08,2330,276.01
2023-03-09,2330,276.18
2023-03-10,2330,276.34
2023-03-13,2330,276.51
2023-03-14,2330,276.68
2023-03-15,2330,276.84
2023-03-16,2330,277.01
2023-03-17,2330,277.17
2023-03-20,2330,277.34
2023-03-21,2330,277.51
2023-03-22,2330,277.68
2023-03-23,2330,277.86
2023-03-24,2330,278.04
2023-03-27,2330,278.21
2023-03-28,2330,278.38
2023-03-29,2330,278.55
2023-03-30,2330,278.72
2023-03-31,2330,278.9
2023-04-06,2330,279.07
2023-04-07,2330,279.24
2023-04-10,2330,279.41
2023-04-11,2330,279.58
2023-04-12,2330,279.75
2023-04-13,2330,279.91
2023-04-14,2330,280.08
2023-04-17,2330,280.25
2023-04-18,2330,280.41
2023-04-19,2330,280.58
2023-04-20,2330,280.74
2023-04-21,2330,280.91
2023-04-24,2330,281.07
2023-04-25,2330,281.23
2023-04-26,2330,281.38
2023-04-27,2330,281.54
2023-04-28,2330,281.7
2023-05-02,2330,281.86
2023-05-03,2330,282.02
2023-05-04,2330,282.17
2023-05-05,2330,282.33
2023-05-08,2330,282.49
2023-05-09,2330,282.65
2023-05-10,2330,282.81
2023-05-11,2330,282.97
2023-05-12,2330,283.12
2023-05-15,2330,283.28
2023-05-16,2330,283.44
2023-05-17,2330,283.61
2023-05-18,2330,283.78
2023-05-19,2330,283.95
2023-05-22,2330,284.12
2023-05-23,2330,284.29
2023-05-24,2330,284.46
2023-05-25,2330,284.63
2023-05-26,2330,284.82
2023-05-29,2330,285.0
2023-05-30,2330,285.19
2023-05-31,2330,285.37
2023-06-01,2330,285.55
2023-06-02,2330,285.73
2023-06-05,2330,285.92
2023-06-06,2330,286.1
2023-06-07,2330,286.29
2023-06-08,2330,286.47
2023-06-09,2330,286.66
2023-06-12,2330,286.85
2023-06-13,2330,287.05
2023-06-14,2330,287.24
2023-06-15,2330,287.44
2023-06-16,2330,287.63
2023-06-19,2330,287.83
2023-06-20,2330,288.02
2023-06-21,2330,288.21
2023-06-26,2330,288.4
2023-06-27,2330,288.59
2023-06-28,2330,288.78
2023-06-29,2330,288.97
2023-06-30,2330,289.16
2023-07-03,2330,289.35
2023-07-04,2330,289.55
2023-07-05,2330,289.74
2023-07-06,2330,289.92
2023-07-07,2330,290.11
2023-07-10,2330,290.29
2023-07-11,2330,290.48
2023-07-12,2330,290.67
2023-07-13,2330,290.86
2023-07-14,2330,291.05
2023-07-17,2330,291.24
2023-07-18,2330,291.43
2023-07-19,2330,291.62
2023-07-20,2330,291.81
2023-07-21,2330,291.99
2023-07-24,2330,292.16
2023-07-25,2330,292.34
2023-07-26,2330,292.52
2023-07-27,2330,292.71
2023-07-28,2330,292.89
2023-07-31,2330,293.07
2023-08-01,2330,293.25
2023-08-02,2330,293.43
2023-08-04,2330,293.6
2023-08-07,2330,293.78
2023-08-08,2330,293.96
2023-08-09,2330,294.14
2023-08-10,2330,294.31
2023-08-11,2330,294.49
2023-08-14,2330,294.66
2023-08-15,2330,294.83
2023-08-16,2330,295.0
2023-08-17,2330,295.18
2023-08-18,2330,295.35
2023-08-21,2330,295.52
2023-08-22,2330,295.69
2023-08-23,2330,295.87
2023-08-24,2330,296.05
2023-08-25,2330,296.23
2023-08-28,2330,296.41
2023-08-29,2330,296.58
2023-08-30,2330,296.76
2023-08-31,2330,296.94
2023-09-01,2330,297.12
2023-09-04,2330,297.3
2023-09-05,2330,297.48
2023-09-06,2330,297.66
2023-09-07,2330,297.83
2023-09-08,2330,298.01
2023-09-11,2330,298.18
2023-09-12,2330,298.36
2023-09-13,2330,298.53
2023-09-14,2330,298.71
2023-09-15,2330,298.89
2023-09-18,2330,299.06
2023-09-19,2330,299.23
2023-09-20,2330,299.4
2023-09-21,2330,299.57
2023-09-22,2330,299.74
2023-09-25,2330,299.9
2023-09-26,2330,300.07
2023-09-27,2330,300.23
2023-09-28,2330,300.4
2023-10-02,2330,300.57
2023-10-03,2330,300.74
2023-10-04,2330,300.9
2023-10-05,2330,301.07
2023-10-06,2330,301.25
2023-10-11,2330,301.43
2023-10-12,2330,301.61
2023-10-13,2330,301.79
2023-10-16,2330,301.96
2023-10-17,2330,302.14
2023-10-18,2330,302.32
2023-10-19,2330,302.5
2023-10-20,2330,302.68
2023-10-23,2330,302.85
2023-10-24,2330,303.03
2023-10-25,2330,303.21
2023-10-26,2330,303.38
2023-10-27,2330,303.56
2023-10-30,2330,303.73
2023-10-31,2330,303.91
2023-11-01,2330,304.08
2023-11-02,2330,304.26
2023-11-03,2330,304.44
2023-11-06,2330,304.62
2023-11-07,2330,304.8
2023-11-08,2330,304.99
2023-11-09,2330,305.17
2023-11-10,2330,305.36
2023-11-13,2330,305.55
2023-11-14,2330,305.74
2023-11-15,2330,305.93
2023-11-16,2330,306.13
2023-11-17,2330,306.32
2023-11-20,2330,306.51
2023-11-21,2330,306.7
2023-11-22,2330,306.89
2023-11-23,2330,307.08
2023-11-24,2330,307.27
2023-11-27,2330,307.46
2023-11-28,2330,307.65
2023-11-29,2330,307.83
2023-11-30,2330,308.02
2023-12-01,2330,308.21
2023-12-04,2330,308.4
2023-12-05,2330,308.59
2023-12-06,2330,308.77
2023-12-07,2330,308.96
2023-12-08,2330,309.14
2023-12-11,2330,309.33
2023-12-12,2330,309.52
2023-12-13,2330,309.71
2023-12-14,2330,309.9
2023-12-15,2330,310.1
2023-12-18,2330,310.29
2023-12-19,2330,310.48
2023-12-20,2330,310.68
2023-12-21,2330,310.87
2023-12-22,2330,311.06
2023-12-25,2330,311.25
2023-12-26,2330,311.44
2023-12-27,2330,311.63
2023-12-28,2330,311.83
2023-12-29,2330,312.02
2024-01-02,2330,312.22
2024-01-03,2330,312.41
2024-01-04,2330,312.59
2024-01-05,2330,312.78
2024-01-08,2330,312.97
2024-01-09,2330,313.16
2024-01-10,2330,313.35
2024-01-11,2330,313.54
2024-01-12,2330,313.73
2024-01-15,2330,313.92
2024-01-16,2330,314.11
2024-01-17,2330,314.3
2024-01-18,2330,314.49
2024-01-19,2330,314.7
2024-01-22,2330,314.9
2024-01-23,2330,315.11
2024-01-24,2330,315.32
2024-01-25,2330,315.53
2024-01-26,2330,315.75
2024-01-29,2330,315.97
2024-01-30,2330,316.18
2024-01-31,2330,316.39
2024-02-01,2330,316.6
2024-02-02,2330,316.82
2024-02-05,2330,317.03
2024-02-15,2330,317.27
2024-02-16,2330,317.5
2024-02-19,2330,317.73
2024-02-20,2330,317.97
2024-02-21,2330,318.2
2024-02-22,2330,318.43
2024-02-23,2330,318.67
2024-02-26,2330,318.77
2024-02-27,2330,319.0
2024-02-29,2330,319.24
2024-03-01,2330,319.47
2024-03-04,2330,319.72
2024-03-05,2330,319.97
2024-03-06,2330,320.22
2024-03-07,2330,320.48
2024-03-08,2330,320.76
2024-03-11,2330,321.02
2024-03-12,2330,321.29
2024-03-13,2330,321.56
