date,TAIEX
2025-09-19 10:04:40,25746.34
2025-09-19 10:04:45,25746.37
2025-09-19 10:04:50,25747.45
2025-09-19 10:04:55,25747.47
2025-09-19 10:05:00,25746.94
2025-09-19 10:05:05,25745.87
2025-09-19 10:05:10,25745.54
2025-09-19 10:05:15,25744.83
2025-09-19 10:05:20,25742.8
2025-09-19 10:05:25,25743.84
2025-09-19 10:05:30,25744.64
2025-09-19 10:05:35,25742.53
2025-09-19 10:05:40,25745.39
2025-09-19 10:05:45,25745.77
2025-09-19 10:05:50,25745.52
2025-09-19 10:05:55,25745.3
2025-09-19 10:06:00,25746.6
2025-09-19 10:06:05,25745.34
2025-09-19 10:06:10,25745.77
2025-09-19 10:06:15,25745.23
2025-09-19 10:06:20,25746.16
2025-09-19 10:06:25,25747.36
2025-09-19 10:06:30,25748.74
2025-09-19 10:06:35,25748.71
2025-09-19 10:06:40,25747.74
2025-09-19 10:06:45,25747.88
2025-09-19 10:06:50,25747.04
2025-09-19 10:06:55,25747.12
2025-09-19 10:07:00,25748.51
2025-09-19 10:07:05,25747.85
2025-09-19 10:07:10,25707.39
2025-09-19 10:07:15,25747.65
2025-09-19 10:07:20,25749.42
2025-09-19 10:07:25,25746.13
2025-09-19 10:07:30,25745.97
2025-09-19 10:07:35,25747.28
2025-09-19 10:07:40,25746.84
2025-09-19 10:07:45,25748.3
2025-09-19 10:07:50,25746.05
2025-09-19 10:07:55,25746.74
2025-09-19 10:08:00,25747.7
2025-09-19 10:08:05,25746.88
2025-09-19 10:08:10,25743.53
2025-09-19 10:08:15,25746.31
2025-09-19 10:08:20,25748.61
2025-09-19 10:08:25,25747.06
2025-09-19 10:08:30,25746.51
2025-09-19 10:08:35,25743.95
2025-09-19 10:08:40,25747.13
2025-09-19 10:08:45,25748.38
2025-09-19 10:08:50,25747.89
2025-09-19 10:08:55,25746.41
2025-09-19 10:09:00,25704.2
2025-09-19 10:09:05,25707.63
2025-09-19 10:09:10,25710.91
2025-09-19 10:09:15,25747.18
2025-09-19 10:09:20,25746.4
2025-09-19 10:09:25,25744.65
2025-09-19 10:09:30,25706.69
2025-09-19 10:09:35,25745.04
2025-09-19 10:09:40,25746.23
2025-09-19 10:09:45,25747.8
2025-09-19 10:09:50,25746.59
2025-09-19 10:09:55,25706.41
2025-09-19 10:10:00,25706.96
2025-09-19 10:10:05,25703.89
2025-09-19 10:10:10,25746.48
2025-09-19 10:10:15,25748.62
2025-09-19 10:10:20,25748.87
2025-09-19 10:10:25,25749.08
2025-09-19 10:10:30,25748.12
2025-09-19 10:10:35,25743.98
2025-09-19 10:10:40,25745.15
2025-09-19 10:10:45,25705.74
2025-09-19 10:10:50,25745.45
2025-09-19 10:10:55,25746.53
2025-09-19 10:11:00,25746.33
2025-09-19 10:11:05,25706.24
2025-09-19 10:11:10,25707.2
2025-09-19 10:11:15,25704.25
2025-09-19 10:11:20,25748.62
2025-09-19 10:11:25,25748.17
2025-09-19 10:11:30,25748.22
2025-09-19 10:11:35,25706.23
2025-09-19 10:11:40,25746.79
2025-09-19 10:11:45,25745.86
2025-09-19 10:11:50,25748.24
2025-09-19 10:11:55,25748.68
2025-09-19 10:12:00,25753.0
2025-09-19 10:12:05,25749.85
2025-09-19 10:12:10,25752.59
2025-09-19 10:12:15,25749.54
2025-09-19 10:12:20,25749.88
2025-09-19 10:12:25,25749.73
2025-09-19 10:12:30,25749.9
2025-09-19 10:12:35,25748.26
2025-09-19 10:12:40,25748.59
2025-09-19 10:12:45,25749.56
2025-09-19 10:12:50,25748.53
2025-09-19 10:12:55,25749.46
2025-09-19 10:13:00,25747.3
2025-09-19 10:13:05,25707.58
2025-09-19 10:13:10,25706.88
2025-09-19 10:13:15,25749.44
2025-09-19 10:13:20,25746.51
2025-09-19 10:13:25,25745.56
2025-09-19 10:13:30,25748.7
2025-09-19 10:13:35,25749.56
2025-09-19 10:13:40,25748.74
2025-09-19 10:13:45,25708.04
2025-09-19 10:13:50,25709.72
2025-09-19 10:13:55,25709.69
2025-09-19 10:14:00,25710.21
2025-09-19 10:14:05,25750.79
2025-09-19 10:14:10,25710.0
2025-09-19 10:14:15,25710.75
2025-09-19 10:14:20,25751.87
2025-09-19 10:14:25,25752.63
2025-09-19 10:14:30,25751.74
2025-09-19 10:14:35,25751.01
2025-09-19 10:14:40,25750.61
2025-09-19 10:14:45,25748.44
2025-09-19 10:14:50,25750.77
2025-09-19 10:14:55,25751.63
2025-09-19 10:15:00,25748.59
2025-09-19 10:15:05,25751.69
2025-09-19 10:15:10,25750.1
2025-09-19 10:15:15,25710.41
2025-09-19 10:15:20,25748.1
2025-09-19 10:15:25,25749.48
2025-09-19 10:15:30,25748.78
2025-09-19 10:15:35,25710.26
2025-09-19 10:15:40,25711.16
2025-09-19 10:15:45,25751.62
2025-09-19 10:15:50,25750.59
2025-09-19 10:15:55,25749.54
2025-09-19 10:16:00,25749.01
2025-09-19 10:16:05,25749.51
2025-09-19 10:16:10,25749.68
2025-09-19 10:16:15,25751.71
2025-09-19 10:16:20,25749.3
2025-09-19 10:16:25,25752.78
2025-09-19 10:16:30,25751.67
2025-09-19 10:16:35,25752.83
2025-09-19 10:16:40,25753.02
2025-09-19 10:16:45,25751.63
2025-09-19 10:16:50,25753.48
2025-09-19 10:16:55,25753.56
2025-09-19 10:17:00,25751.37
2025-09-19 10:17:05,25752.68
2025-09-19 10:17:10,25795.73
2025-09-19 10:17:15,25792.89
2025-09-19 10:17:20,25795.86
2025-09-19 10:17:25,25793.76
2025-09-19 10:17:30,25790.84
2025-09-19 10:17:35,25791.93
2025-09-19 10:17:40,25791.14
2025-09-19 10:17:45,25792.96
2025-09-19 10:17:50,25793.11
2025-09-19 10:17:55,25750.44
2025-09-19 10:18:00,25751.94
2025-09-19 10:18:05,25752.77
2025-09-19 10:18:10,25753.53
2025-09-19 10:18:15,25794.86
2025-09-19 10:18:20,25754.25
2025-09-19 10:18:25,25755.06
2025-09-19 10:18:30,25752.35
2025-09-19 10:18:35,25794.98
2025-09-19 10:18:40,25793.56
2025-09-19 10:18:45,25753.39
2025-09-19 10:18:50,25753.92
2025-09-19 10:18:55,25751.78
2025-09-19 10:19:00,25751.87
2025-09-19 10:19:05,25753.18
2025-09-19 10:19:10,25754.17
2025-09-19 10:19:15,25755.23
2025-09-19 10:19:20,25755.0
2025-09-19 10:19:25,25750.49
2025-09-19 10:19:30,25749.76
2025-09-19 10:19:35,25749.18
2025-09-19 10:19:40,25752.44
2025-09-19 10:19:45,25752.19
2025-09-19 10:19:50,25750.87
2025-09-19 10:19:55,25753.07
2025-09-19 10:20:00,25746.63
2025-09-19 10:20:05,25749.84
2025-09-19 10:20:10,25751.38
2025-09-19 10:20:15,25750.8
2025-09-19 10:20:20,25750.03
2025-09-19 10:20:25,25749.98
2025-09-19 10:20:30,25747.5
2025-09-19 10:20:35,25749.4
2025-09-19 10:20:40,25746.53
2025-09-19 10:20:45,25747.13
2025-09-19 10:20:50,25748.31
2025-09-19 10:20:55,25749.8
2025-09-19 10:21:00,25745.53
2025-09-19 10:21:05,25747.32
2025-09-19 10:21:10,25749.45
2025-09-19 10:21:15,25747.46
2025-09-19 10:21:20,25786.33
2025-09-19 10:21:25,25789.61
2025-09-19 10:21:30,25793.01
2025-09-19 10:21:35,25747.77
2025-09-19 10:21:40,25747.98
2025-09-19 10:21:45,25748.62
2025-09-19 10:21:50,25751.92
2025-09-19 10:21:55,25751.83
2025-09-19 10:22:00,25747.92
2025-09-19 10:22:05,25749.96
2025-09-19 10:22:10,25750.71
2025-09-19 10:22:15,25753.46
2025-09-19 10:22:20,25753.62
2025-09-19 10:22:25,25752.6
2025-09-19 10:22:30,25748.53
2025-09-19 10:22:35,25752.13
2025-09-19 10:22:40,25751.88
2025-09-19 10:22:45,25751.91
2025-09-19 10:22:50,25754.05
2025-09-19 10:22:55,25746.35
2025-09-19 10:23:00,25750.11
2025-09-19 10:23:05,25749.8
2025-09-19 10:23:10,25747.73
2025-09-19 10:23:15,25745.88
2025-09-19 10:23:20,25748.02
2025-09-19 10:23:25,25750.43
2025-09-19 10:23:30,25751.21
2025-09-19 10:23:35,25708.84
2025-09-19 10:23:40,25747.31
2025-09-19 10:23:45,25750.72
2025-09-19 10:23:50,25708.83
2025-09-19 10:23:55,25751.64
2025-09-19 10:24:00,25749.06
2025-09-19 10:24:05,25749.17
2025-09-19 10:24:10,25751.04
2025-09-19 10:24:15,25751.93
2025-09-19 10:24:20,25747.3
2025-09-19 10:24:25,25752.46
2025-09-19 10:24:30,25748.61
2025-09-19 10:24:35,25746.58
2025-09-19 10:24:40,25747.76
2025-09-19 10:24:45,25747.34
2025-09-19 10:24:50,25746.69
2025-09-19 10:24:55,25711.45
2025-09-19 10:25:00,25712.04
2025-09-19 10:25:05,25748.98
2025-09-19 10:25:10,25748.95
2025-09-19 10:25:15,25747.43
2025-09-19 10:25:20,25744.06
2025-09-19 10:25:25,25744.48
2025-09-19 10:25:30,25745.39
2025-09-19 10:25:35,25746.57
2025-09-19 10:25:40,25745.52
2025-09-19 10:25:45,25744.24
2025-09-19 10:25:50,25741.53
2025-09-19 10:25:55,25740.34
2025-09-19 10:26:00,25698.44
2025-09-19 10:26:05,25698.14
2025-09-19 10:26:10,25702.54
2025-09-19 10:26:15,25702.71
2025-09-19 10:26:20,25701.9
2025-09-19 10:26:25,25697.0
2025-09-19 10:26:30,25698.62
2025-09-19 10:26:35,25701.35
2025-09-19 10:26:40,25700.39
2025-09-19 10:26:45,25700.96
2025-09-19 10:26:50,25700.72
2025-09-19 10:26:55,25698.41
2025-09-19 10:27:00,25700.05
2025-09-19 10:27:05,25698.53
2025-09-19 10:27:10,25701.43
2025-09-19 10:27:15,25697.79
2025-09-19 10:27:20,25698.22
2025-09-19 10:27:25,25740.45
2025-09-19 10:27:30,25742.05
2025-09-19 10:27:35,25734.74
2025-09-19 10:27:40,25732.19
2025-09-19 10:27:45,25735.17
2025-09-19 10:27:50,25733.13
2025-09-19 10:27:55,25737.22
2025-09-19 10:28:00,25737.83
2025-09-19 10:28:05,25735.77
2025-09-19 10:28:10,25736.47
2025-09-19 10:28:15,25739.43
2025-09-19 10:28:20,25699.63
2025-09-19 10:28:25,25694.65
2025-09-19 10:28:30,25695.73
2025-09-19 10:28:35,25693.29
2025-09-19 10:28:40,25737.06
2025-09-19 10:28:45,25737.9
2025-09-19 10:28:50,25734.59
2025-09-19 10:28:55,25736.04
2025-09-19 10:29:00,25731.58
2025-09-19 10:29:05,25734.27
2025-09-19 10:29:10,25737.53
2025-09-19 10:29:15,25735.14
2025-09-19 10:29:20,25738.29
2025-09-19 10:29:25,25732.44
2025-09-19 10:29:30,25694.21
2025-09-19 10:29:35,25732.48
2025-09-19 10:29:40,25733.23
2025-09-19 10:29:45,25732.73
2025-09-19 10:29:50,25728.88
2025-09-19 10:29:55,25731.48
2025-09-19 10:30:00,25731.3
2025-09-19 10:30:05,25732.21
2025-09-19 10:30:10,25728.11
2025-09-19 10:30:15,25728.85
2025-09-19 10:30:20,25730.88
2025-09-19 10:30:25,25730.62
2025-09-19 10:30:30,25729.5
2025-09-19 10:30:35,25729.37
2025-09-19 10:30:40,25728.42
2025-09-19 10:30:45,25726.71
2025-09-19 10:30:50,25727.23
2025-09-19 10:30:55,25726.81
2025-09-19 10:31:00,25729.47
2025-09-19 10:31:05,25732.04
2025-09-19 10:31:10,25729.92
2025-09-19 10:31:15,25732.28
2025-09-19 10:31:20,25728.35
2025-09-19 10:31:25,25728.51
2025-09-19 10:31:30,25729.19
2025-09-19 10:31:35,25688.14
2025-09-19 10:31:40,25685.99
2025-09-19 10:31:45,25687.71
2025-09-19 10:31:50,25687.85
2025-09-19 10:31:55,25690.1
2025-09-19 10:32:00,25687.6
2025-09-19 10:32:05,25730.14
2025-09-19 10:32:10,25727.31
2025-09-19 10:32:15,25724.3
2025-09-19 10:32:20,25722.84
2025-09-19 10:32:25,25727.21
2025-09-19 10:32:30,25725.61
2025-09-19 10:32:35,25725.83
2025-09-19 10:32:40,25724.41
2025-09-19 10:32:45,25725.75
2025-09-19 10:32:50,25723.41
2025-09-19 10:32:55,25723.84
2025-09-19 10:33:00,25725.23
2025-09-19 10:33:05,25723.83
2025-09-19 10:33:10,25723.49
2025-09-19 10:33:15,25726.76
2025-09-19 10:33:20,25727.87
2025-09-19 10:33:25,25723.7
2025-09-19 10:33:30,25726.34
2025-09-19 10:33:35,25724.73
2025-09-19 10:33:40,25724.75
2025-09-19 10:33:45,25723.61
2025-09-19 10:33:50,25726.52
2025-09-19 10:33:55,25727.32
2025-09-19 10:34:00,25725.44
2025-09-19 10:34:05,25727.86
2025-09-19 10:34:10,25726.13
2025-09-19 10:34:15,25729.52
2025-09-19 10:34:20,25730.25
2025-09-19 10:34:25,25732.15
2025-09-19 10:34:30,25730.75
2025-09-19 10:34:35,25732.81
2025-09-19 10:34:40,25729.11
2025-09-19 10:34:45,25729.36
2025-09-19 10:34:50,25732.2
2025-09-19 10:34:55,25731.21
2025-09-19 10:35:00,25733.17
2025-09-19 10:35:05,25733.0
2025-09-19 10:35:10,25730.11
2025-09-19 10:35:15,25731.43
2025-09-19 10:35:20,25729.55
2025-09-19 10:35:25,25729.45
2025-09-19 10:35:30,25732.31
2025-09-19 10:35:35,25732.33
2025-09-19 10:35:40,25737.37
2025-09-19 10:35:45,25735.25
2025-09-19 10:35:50,25732.7
2025-09-19 10:35:55,25731.94
2025-09-19 10:36:00,25728.67
2025-09-19 10:36:05,25733.17
2025-09-19 10:36:10,25730.09
2025-09-19 10:36:15,25735.0
2025-09-19 10:36:20,25732.56
2025-09-19 10:36:25,25731.03
2025-09-19 10:36:30,25737.93
2025-09-19 10:36:35,25774.32
2025-09-19 10:36:40,25735.47
2025-09-19 10:36:45,25732.85
2025-09-19 10:36:50,25736.06
2025-09-19 10:36:55,25734.79
2025-09-19 10:37:00,25735.83
2025-09-19 10:37:05,25732.72
2025-09-19 10:37:10,25737.04
2025-09-19 10:37:15,25734.36
2025-09-19 10:37:20,25735.24
2025-09-19 10:37:25,25736.44
2025-09-19 10:37:30,25733.84
2025-09-19 10:37:35,25736.68
2025-09-19 10:37:40,25732.82
2025-09-19 10:37:45,25729.79
2025-09-19 10:37:50,25731.68
2025-09-19 10:37:55,25732.4
2025-09-19 10:38:00,25731.68
2025-09-19 10:38:05,25771.09
2025-09-19 10:38:10,25771.84
2025-09-19 10:38:15,25768.6
2025-09-19 10:38:20,25730.26
2025-09-19 10:38:25,25732.95
2025-09-19 10:38:30,25732.24
2025-09-19 10:38:35,25733.32
2025-09-19 10:38:40,25730.76
2025-09-19 10:38:45,25730.22
2025-09-19 10:38:50,25731.91
2025-09-19 10:38:55,25732.3
2025-09-19 10:39:00,25732.8
2025-09-19 10:39:05,25736.43
2025-09-19 10:39:10,25735.67
2025-09-19 10:39:15,25736.05
2025-09-19 10:39:20,25736.48
2025-09-19 10:39:25,25734.89
2025-09-19 10:39:30,25737.27
2025-09-19 10:39:35,25733.19
2025-09-19 10:39:40,25734.26
2025-09-19 10:39:45,25733.0
2025-09-19 10:39:50,25692.03
2025-09-19 10:39:55,25734.91
2025-09-19 10:40:00,25734.66
2025-09-19 10:40:05,25732.34
2025-09-19 10:40:10,25734.1
2025-09-19 10:40:15,25733.39
2025-09-19 10:40:20,25734.98
2025-09-19 10:40:25,25732.6
2025-09-19 10:40:30,25732.64
2025-09-19 10:40:35,25732.53
2025-09-19 10:40:40,25729.41
2025-09-19 10:40:45,25687.61
2025-09-19 10:40:50,25726.85
2025-09-19 10:40:55,25727.16
2025-09-19 10:41:00,25728.21
2025-09-19 10:41:05,25731.18
2025-09-19 10:41:10,25727.81
2025-09-19 10:41:15,25692.44
2025-09-19 10:41:20,25688.78
2025-09-19 10:41:25,25728.37
2025-09-19 10:41:30,25731.03
2025-09-19 10:41:35,25730.59
2025-09-19 10:41:40,25728.41
2025-09-19 10:41:45,25690.84
2025-09-19 10:41:50,25693.62
2025-09-19 10:41:55,25691.43
2025-09-19 10:42:00,25689.33
2025-09-19 10:42:05,25694.44
2025-09-19 10:42:10,25731.79
2025-09-19 10:42:15,25729.56
2025-09-19 10:42:20,25734.26
2025-09-19 10:42:25,25733.0
2025-09-19 10:42:30,25732.81
2025-09-19 10:42:35,25733.84
2025-09-19 10:42:40,25693.76
2025-09-19 10:42:45,25691.52
2025-09-19 10:42:50,25694.27
2025-09-19 10:42:55,25693.31
2025-09-19 10:43:00,25733.44
2025-09-19 10:43:05,25738.77
2025-09-19 10:43:10,25735.1
2025-09-19 10:43:15,25739.16
2025-09-19 10:43:20,25738.39
2025-09-19 10:43:25,25738.01
2025-09-19 10:43:30,25697.66
2025-09-19 10:43:35,25698.8
2025-09-19 10:43:40,25699.16
2025-09-19 10:43:45,25699.5
2025-09-19 10:43:50,25740.51
2025-09-19 10:43:55,25740.9
2025-09-19 10:44:00,25738.62
2025-09-19 10:44:05,25738.26
2025-09-19 10:44:10,25738.63
2025-09-19 10:44:15,25740.54
2025-09-19 10:44:20,25737.41
2025-09-19 10:44:25,25738.37
2025-09-19 10:44:30,25738.28
2025-09-19 10:44:35,25740.08
2025-09-19 10:44:40,25696.27
2025-09-19 10:44:45,25695.6
2025-09-19 10:44:50,25697.42
2025-09-19 10:44:55,25736.17
2025-09-19 10:45:00,25739.0
2025-09-19 10:45:05,25739.17
2025-09-19 10:45:10,25736.88
2025-09-19 10:45:15,25736.73
2025-09-19 10:45:20,25738.79
2025-09-19 10:45:25,25738.14
2025-09-19 10:45:30,25736.17
2025-09-19 10:45:35,25736.41
2025-09-19 10:45:40,25736.6
2025-09-19 10:45:45,25737.38
2025-09-19 10:45:50,25738.53
2025-09-19 10:45:55,25741.71
2025-09-19 10:46:00,25739.2
2025-09-19 10:46:05,25740.95
2025-09-19 10:46:10,25701.49
2025-09-19 10:46:15,25737.46
2025-09-19 10:46:20,25737.05
2025-09-19 10:46:25,25737.66
2025-09-19 10:46:30,25736.34
2025-09-19 10:46:35,25737.98
2025-09-19 10:46:40,25736.7
2025-09-19 10:46:45,25692.55
2025-09-19 10:46:50,25692.71
2025-09-19 10:46:55,25694.18
2025-09-19 10:47:00,25694.62
2025-09-19 10:47:05,25698.99
2025-09-19 10:47:10,25742.57
2025-09-19 10:47:15,25740.23
2025-09-19 10:47:20,25741.51
2025-09-19 10:47:25,25736.65
2025-09-19 10:47:30,25738.01
2025-09-19 10:47:35,25742.97
2025-09-19 10:47:40,25740.41
2025-09-19 10:47:45,25739.31
2025-09-19 10:47:50,25738.87
2025-09-19 10:47:55,25737.78
2025-09-19 10:48:00,25738.82
2025-09-19 10:48:05,25739.85
2025-09-19 10:48:10,25739.68
2025-09-19 10:48:15,25739.72
2025-09-19 10:48:20,25741.42
2025-09-19 10:48:25,25739.38
2025-09-19 10:48:30,25739.47
2025-09-19 10:48:35,25739.76
2025-09-19 10:48:40,25739.33
2025-09-19 10:48:45,25737.4
2025-09-19 10:48:50,25739.6
2025-09-19 10:48:55,25738.59
2025-09-19 10:49:00,25736.02
2025-09-19 10:49:05,25736.56
2025-09-19 10:49:10,25737.47
2025-09-19 10:49:15,25738.19
2025-09-19 10:49:20,25741.77
2025-09-19 10:49:25,25740.41
2025-09-19 10:49:30,25738.05
2025-09-19 10:49:35,25737.36
2025-09-19 10:49:40,25741.36
2025-09-19 10:49:45,25740.13
2025-09-19 10:49:50,25737.86
2025-09-19 10:49:55,25740.51
2025-09-19 10:50:00,25737.08
2025-09-19 10:50:05,25741.67
2025-09-19 10:50:10,25742.76
2025-09-19 10:50:15,25740.53
2025-09-19 10:50:20,25739.62
2025-09-19 10:50:25,25739.34
2025-09-19 10:50:30,25737.27
2025-09-19 10:50:35,25739.26
2025-09-19 10:50:40,25736.0
2025-09-19 10:50:45,25736.56
2025-09-19 10:50:50,25739.07
2025-09-19 10:50:55,25738.25
2025-09-19 10:51:00,25738.13
2025-09-19 10:51:05,25738.3
2025-09-19 10:51:10,25738.47
2025-09-19 10:51:15,25738.24
2025-09-19 10:51:20,25739.35
2025-09-19 10:51:25,25737.9
2025-09-19 10:51:30,25738.39
2025-09-19 10:51:35,25735.85
2025-09-19 10:51:40,25736.81
2025-09-19 10:51:45,25735.02
2025-09-19 10:51:50,25736.62
2025-09-19 10:51:55,25737.94
2025-09-19 10:52:00,25737.98
2025-09-19 10:52:05,25737.92
2025-09-19 10:52:10,25702.87
2025-09-19 10:52:15,25699.59
2025-09-19 10:52:20,25701.22
2025-09-19 10:52:25,25702.23
2025-09-19 10:52:30,25744.07
2025-09-19 10:52:35,25739.93
2025-09-19 10:52:40,25740.07
2025-09-19 10:52:45,25741.64
2025-09-19 10:52:50,25741.53
2025-09-19 10:52:55,25740.6
2025-09-19 10:53:00,25742.13
2025-09-19 10:53:05,25739.82
2025-09-19 10:53:10,25739.79
2025-09-19 10:53:15,25742.9
2025-09-19 10:53:20,25742.66
2025-09-19 10:53:25,25740.89
2025-09-19 10:53:30,25742.82
2025-09-19 10:53:35,25740.86
2025-09-19 10:53:40,25744.67
2025-09-19 10:53:45,25745.37
2025-09-19 10:53:50,25742.29
2025-09-19 10:53:55,25742.8
2025-09-19 10:54:00,25744.73
2025-09-19 10:54:05,25744.58
2025-09-19 10:54:10,25741.52
2025-09-19 10:54:15,25739.73
2025-09-19 10:54:20,25741.91
2025-09-19 10:54:25,25740.93
2025-09-19 10:54:30,25741.85
2025-09-19 10:54:35,25742.96
2025-09-19 10:54:40,25741.09
2025-09-19 10:54:45,25743.62
2025-09-19 10:54:50,25741.85
2025-09-19 10:54:55,25740.4
2025-09-19 10:55:00,25738.43
2025-09-19 10:55:05,25703.05
2025-09-19 10:55:10,25703.08
2025-09-19 10:55:15,25699.58
2025-09-19 10:55:20,25740.92
2025-09-19 10:55:25,25741.41
2025-09-19 10:55:30,25741.81
2025-09-19 10:55:35,25741.28
2025-09-19 10:55:40,25740.5
2025-09-19 10:55:45,25740.03
2025-09-19 10:55:50,25740.52
2025-09-19 10:55:55,25742.5
2025-09-19 10:56:00,25703.28
2025-09-19 10:56:05,25744.67
2025-09-19 10:56:10,25744.83
2025-09-19 10:56:15,25742.56
2025-09-19 10:56:20,25743.26
2025-09-19 10:56:25,25744.17
2025-09-19 10:56:30,25741.97
2025-09-19 10:56:35,25741.73
2025-09-19 10:56:40,25742.69
2025-09-19 10:56:45,25743.96
2025-09-19 10:56:50,25743.37
2025-09-19 10:56:55,25746.64
2025-09-19 10:57:00,25743.32
2025-09-19 10:57:05,25747.75
2025-09-19 10:57:10,25744.95
2025-09-19 10:57:15,25746.13
2025-09-19 10:57:20,25744.47
2025-09-19 10:57:25,25742.8
2025-09-19 10:57:30,25742.84
2025-09-19 10:57:35,25744.69
2025-09-19 10:57:40,25743.59
2025-09-19 10:57:45,25745.06
2025-09-19 10:57:50,25704.66
2025-09-19 10:57:55,25704.16
2025-09-19 10:58:00,25745.83
2025-09-19 10:58:05,25746.01
2025-09-19 10:58:10,25748.23
2025-09-19 10:58:15,25745.51
2025-09-19 10:58:20,25745.03
2025-09-19 10:58:25,25748.83
2025-09-19 10:58:30,25744.72
2025-09-19 10:58:35,25744.02
2025-09-19 10:58:40,25742.05
2025-09-19 10:58:45,25741.21
2025-09-19 10:58:50,25741.98
2025-09-19 10:58:55,25742.22
2025-09-19 10:59:00,25740.17
2025-09-19 10:59:05,25740.58
2025-09-19 10:59:10,25741.42
2025-09-19 10:59:15,25744.22
2025-09-19 10:59:20,25745.1
2025-09-19 10:59:25,25744.46
2025-09-19 10:59:30,25741.92
2025-09-19 10:59:35,25741.4
2025-09-19 10:59:40,25743.55
2025-09-19 10:59:45,25745.77
2025-09-19 10:59:50,25745.0
2025-09-19 10:59:55,25742.81
2025-09-19 11:00:00,25744.62
2025-09-19 11:00:05,25744.7
2025-09-19 11:00:10,25748.46
2025-09-19 11:00:15,25747.51
2025-09-19 11:00:20,25746.74
2025-09-19 11:00:25,25745.21
2025-09-19 11:00:30,25744.67
2025-09-19 11:00:35,25702.01
2025-09-19 11:00:40,25741.31
2025-09-19 11:00:45,25704.83
2025-09-19 11:00:50,25704.62
2025-09-19 11:00:55,25709.52
2025-09-19 11:01:00,25709.83
2025-09-19 11:01:05,25747.0
2025-09-19 11:01:10,25747.96
2025-09-19 11:01:15,25747.14
2025-09-19 11:01:20,25705.07
2025-09-19 11:01:25,25703.64
2025-09-19 11:01:30,25705.31
2025-09-19 11:01:35,25706.84
2025-09-19 11:01:40,25706.66
2025-09-19 11:01:45,25708.39
2025-09-19 11:01:50,25707.07
2025-09-19 11:01:55,25707.15
2025-09-19 11:02:00,25748.49
2025-09-19 11:02:05,25750.09
2025-09-19 11:02:10,25747.36
2025-09-19 11:02:15,25744.08
2025-09-19 11:02:20,25745.19
2025-09-19 11:02:25,25748.56
2025-09-19 11:02:30,25745.7
2025-09-19 11:02:35,25745.78
2025-09-19 11:02:40,25748.66
2025-09-19 11:02:45,25748.81
2025-09-19 11:02:50,25747.39
2025-09-19 11:02:55,25744.45
2025-09-19 11:03:00,25747.29
2025-09-19 11:03:05,25747.75
2025-09-19 11:03:10,25746.95
2025-09-19 11:03:15,25746.33
2025-09-19 11:03:20,25746.52
2025-09-19 11:03:25,25749.74
2025-09-19 11:03:30,25746.75
2025-09-19 11:03:35,25749.46
2025-09-19 11:03:40,25750.94
2025-09-19 11:03:45,25748.77
2025-09-19 11:03:50,25705.4
2025-09-19 11:03:55,25748.34
2025-09-19 11:04:00,25749.36
2025-09-19 11:04:05,25746.91
2025-09-19 11:04:10,25749.99
2025-09-19 11:04:15,25748.11
2025-09-19 11:04:20,25748.0
2025-09-19 11:04:25,25747.99
2025-09-19 11:04:30,25746.49
2025-09-19 11:04:35,25746.05
2025-09-19 11:04:40,25747.82
2025-09-19 11:04:45,25707.31
2025-09-19 11:04:50,25708.38
2025-09-19 11:04:55,25708.69
2025-09-19 11:05:00,25748.45
2025-09-19 11:05:05,25749.91
2025-09-19 11:05:10,25749.91
2025-09-19 11:05:15,25748.3
2025-09-19 11:05:20,25747.65
2025-09-19 11:05:25,25743.88
2025-09-19 11:05:30,25746.03
2025-09-19 11:05:35,25702.65
2025-09-19 11:05:40,25705.27
2025-09-19 11:05:45,25704.25
2025-09-19 11:05:50,25706.18
2025-09-19 11:05:55,25706.12
2025-09-19 11:06:00,25701.57
2025-09-19 11:06:05,25745.44
2025-09-19 11:06:10,25746.08
2025-09-19 11:06:15,25744.95
2025-09-19 11:06:20,25746.11
2025-09-19 11:06:25,25748.24
2025-09-19 11:06:30,25746.68
2025-09-19 11:06:35,25748.28
2025-09-19 11:06:40,25745.7
2025-09-19 11:06:45,25746.28
2025-09-19 11:06:50,25745.29
2025-09-19 11:06:55,25743.4
2025-09-19 11:07:00,25742.79
2025-09-19 11:07:05,25745.69
2025-09-19 11:07:10,25747.61
2025-09-19 11:07:15,25746.86
2025-09-19 11:07:20,25747.11
2025-09-19 11:07:25,25748.28
2025-09-19 11:07:30,25705.91
2025-09-19 11:07:35,25704.14
2025-09-19 11:07:40,25748.43
2025-09-19 11:07:45,25748.5
2025-09-19 11:07:50,25747.23
2025-09-19 11:07:55,25706.29
2025-09-19 11:08:00,25705.88
2025-09-19 11:08:05,25702.1
2025-09-19 11:08:10,25703.25
2025-09-19 11:08:15,25746.85
2025-09-19 11:08:20,25747.77
2025-09-19 11:08:25,25745.67
2025-09-19 11:08:30,25745.48
2025-09-19 11:08:35,25745.83
2025-09-19 11:08:40,25745.96
2025-09-19 11:08:45,25746.14
2025-09-19 11:08:50,25745.4
2025-09-19 11:08:55,25746.42
2025-09-19 11:09:00,25745.57
2025-09-19 11:09:05,25744.79
2025-09-19 11:09:10,25746.09
2025-09-19 11:09:15,25746.03
2025-09-19 11:09:20,25744.53
