date,stock_id,buy,name,sell
2020-10-30,2330,75000,Dealer_self,1197000
2020-10-30,2330,174000,Dealer_Hedging,431998
2020-11-02,2330,15352921,Foreign_Investor,15658867
2020-11-02,2330,0,Foreign_Dealer_Self,0
2020-11-02,2330,83000,Investment_Trust,70000
2020-11-02,2330,515000,Dealer_self,416000
2020-11-02,2330,302000,Dealer_Hedging,259590
2020-11-03,2330,17260373,Foreign_Investor,14721868
2020-11-03,2330,0,Foreign_Dealer_Self,0
2020-11-03,2330,91000,Investment_Trust,20000
2020-11-03,2330,322000,Dealer_self,257000
2020-11-03,2330,255000,Dealer_Hedging,93000
2020-11-04,2330,19648336,Foreign_Investor,10790693
2020-11-04,2330,0,Foreign_Dealer_Self,0
2020-11-04,2330,122000,Investment_Trust,0
2020-11-04,2330,1064000,Dealer_self,511000
2020-11-04,2330,373495,Dealer_Hedging,127000
2020-11-05,2330,27496646,Foreign_Investor,15657672
2020-11-05,2330,0,Foreign_Dealer_Self,0
2020-11-05,2330,184000,Investment_Trust,30000
2020-11-05,2330,307000,Dealer_self,465000
2020-11-05,2330,294000,Dealer_Hedging,205000
2020-11-06,2330,25339558,Foreign_Investor,9831805
2020-11-06,2330,0,Foreign_Dealer_Self,0
2020-11-06,2330,0,Investment_Trust,117000
2020-11-06,2330,237000,Dealer_self,523000
2020-11-06,2330,128000,Dealer_Hedging,436000
2020-11-09,2330,29901614,Foreign_Investor,13948175
2020-11-09,2330,0,Foreign_Dealer_Self,0
2020-11-09,2330,0,Investment_Trust,170000
2020-11-09,2330,681005,Dealer_self,632005
2020-11-09,2330,855721,Dealer_Hedging,69000
2020-11-10,2330,15265965,Foreign_Investor,26260335
2020-11-10,2330,0,Foreign_Dealer_Self,0
2020-11-10,2330,115000,Investment_Trust,96000
2020-11-10,2330,114000,Dealer_self,1196571
2020-11-10,2330,201000,Dealer_Hedging,251580
2020-11-11,2330,27909426,Foreign_Investor,23623244
2020-11-11,2330,0,Foreign_Dealer_Self,0
2020-11-11,2330,0,Investment_Trust,159000
2020-11-11,2330,2428000,Dealer_self,159000
2020-11-11,2330,465643,Dealer_Hedging,324000
2020-11-12,2330,45648543,Foreign_Investor,32061908
2020-11-12,2330,0,Foreign_Dealer_Self,0
2020-11-12,2330,64000,Investment_Trust,143000
2020-11-12,2330,328000,Dealer_self,256000
2020-11-12,2330,286847,Dealer_Hedging,305992
2020-11-13,2330,18406073,Foreign_Investor,13192792
2020-11-13,2330,0,Foreign_Dealer_Self,0
2020-11-13,2330,12000,Investment_Trust,661000
2020-11-13,2330,218000,Dealer_self,37000
2020-11-13,2330,715996,Dealer_Hedging,344063
2020-11-16,2330,43983529,Foreign_Investor,18261993
2020-11-16,2330,0,Foreign_Dealer_Self,0
2020-11-16,2330,126000,Investment_Trust,305000
2020-11-16,2330,2137000,Dealer_self,528000
2020-11-16,2330,820735,Dealer_Hedging,641000
2020-11-17,2330,32785453,Foreign_Investor,33894855
2020-11-17,2330,0,Foreign_Dealer_Self,0
2020-11-17,2330,22000,Investment_Trust,521864
2020-11-17,2330,456000,Dealer_self,972000
2020-11-17,2330,429000,Dealer_Hedging,973989
2020-11-18,2330,38170313,Foreign_Investor,30652891
2020-11-18,2330,0,Foreign_Dealer_Self,0
2020-11-18,2330,4000,Investment_Trust,126000
2020-11-18,2330,199000,Dealer_self,773000
2020-11-18,2330,383000,Dealer_Hedging,861000
2020-11-19,2330,20847340,Foreign_Investor,36008323
2020-11-19,2330,0,Foreign_Dealer_Self,0
2020-11-19,2330,2000,Investment_Trust,618000
2020-11-19,2330,719000,Dealer_self,367000
2020-11-19,2330,515000,Dealer_Hedging,220764
2020-11-20,2330,16977693,Foreign_Investor,27312572
2020-11-20,2330,0,Foreign_Dealer_Self,0
2020-11-20,2330,136000,Investment_Trust,161000
2020-11-20,2330,519000,Dealer_self,200000
2020-11-20,2330,573000,Dealer_Hedging,39996
2020-11-23,2330,26564962,Foreign_Investor,24812832
2020-11-23,2330,0,Foreign_Dealer_Self,0
2020-11-23,2330,130000,Investment_Trust,167000
2020-11-23,2330,592000,Dealer_self,637000
2020-11-23,2330,426000,Dealer_Hedging,291957
2020-11-24,2330,13864254,Foreign_Investor,24968713
2020-11-24,2330,0,Foreign_Dealer_Self,0
2020-11-24,2330,118000,Investment_Trust,13000
2020-11-24,2330,1170000,Dealer_self,724000
2020-11-24,2330,316000,Dealer_Hedging,263091
2020-11-25,2330,20802443,Foreign_Investor,33451754
2020-11-25,2330,0,Foreign_Dealer_Self,0
2020-11-25,2330,88000,Investment_Trust,480000
2020-11-25,2330,446000,Dealer_self,985000
2020-11-25,2330,244000,Dealer_Hedging,353974
2020-11-26,2330,18334703,Foreign_Investor,25221350
2020-11-26,2330,0,Foreign_Dealer_Self,0
2020-11-26,2330,49000,Investment_Trust,199000
2020-11-26,2330,440000,Dealer_self,229000
2020-11-26,2330,324000,Dealer_Hedging,69000
2020-11-27,2330,19782530,Foreign_Investor,25696536
2020-11-27,2330,0,Foreign_Dealer_Self,0
2020-11-27,2330,12000,Investment_Trust,206000
2020-11-27,2330,245000,Dealer_self,487998
2020-11-27,2330,315000,Dealer_Hedging,206000
2020-11-30,2330,106985305,Foreign_Investor,140411953
2020-11-30,2330,0,Foreign_Dealer_Self,0
2020-11-30,2330,56600,Investment_Trust,99000
2020-11-30,2330,972762,Dealer_self,448994
2020-11-30,2330,768176,Dealer_Hedging,65984
2020-12-01,2330,22858757,Foreign_Investor,22271709
2020-12-01,2330,0,Foreign_Dealer_Self,0
2020-12-01,2330,246300,Investment_Trust,35000
2020-12-01,2330,270000,Dealer_self,424004
2020-12-01,2330,635000,Dealer_Hedging,84000
2020-12-02,2330,43688185,Foreign_Investor,33219452
2020-12-02,2330,0,Foreign_Dealer_Self,0
2020-12-02,2330,123300,Investment_Trust,17000
2020-12-02,2330,580998,Dealer_self,897000
2020-12-02,2330,198998,Dealer_Hedging,298000
2020-12-03,2330,20650859,Foreign_Investor,25535387
2020-12-03,2330,0,Foreign_Dealer_Self,0
2020-12-03,2330,28000,Investment_Trust,15000
2020-12-03,2330,350000,Dealer_self,255000
2020-12-03,2330,243000,Dealer_Hedging,395000
2020-12-04,2330,32960515,Foreign_Investor,14229016
2020-12-04,2330,0,Foreign_Dealer_Self,0
2020-12-04,2330,259000,Investment_Trust,182500
2020-12-04,2330,178000,Dealer_self,846000
2020-12-04,2330,568518,Dealer_Hedging,241000
2020-12-07,2330,22961800,Foreign_Investor,21641804
2020-12-07,2330,0,Foreign_Dealer_Self,0
2020-12-07,2330,1327000,Investment_Trust,68700
2020-12-07,2330,416000,Dealer_self,487984
2020-12-07,2330,232000,Dealer_Hedging,570000
2020-12-08,2330,17456779,Foreign_Investor,16412743
2020-12-08,2330,0,Foreign_Dealer_Self,0
2020-12-08,2330,2471000,Investment_Trust,108000
2020-12-08,2330,221000,Dealer_self,551000
2020-12-08,2330,337000,Dealer_Hedging,236000
2020-12-09,2330,24178399,Foreign_Investor,37259274
2020-12-09,2330,0,Foreign_Dealer_Self,0
2020-12-09,2330,1725900,Investment_Trust,600000
2020-12-09,2330,177000,Dealer_self,264508
2020-12-09,2330,207000,Dealer_Hedging,143758
2020-12-10,2330,15470238,Foreign_Investor,27536862
2020-12-10,2330,0,Foreign_Dealer_Self,0
2020-12-10,2330,1468500,Investment_Trust,146000
2020-12-10,2330,492000,Dealer_self,1944000
2020-12-10,2330,451000,Dealer_Hedging,288949
2020-12-11,2330,23322820,Foreign_Investor,24984778
2020-12-11,2330,0,Foreign_Dealer_Self,0
2020-12-11,2330,1955300,Investment_Trust,135000
2020-12-11,2330,950000,Dealer_self,1096384
2020-12-11,2330,59000,Dealer_Hedging,466345
2020-12-14,2330,8905207,Foreign_Investor,17384808
2020-12-14,2330,0,Foreign_Dealer_Self,0
2020-12-14,2330,707600,Investment_Trust,194000
2020-12-14,2330,450000,Dealer_self,841000
2020-12-14,2330,150000,Dealer_Hedging,175153
2020-12-15,2330,21716248,Foreign_Investor,29724717
2020-12-15,2330,0,Foreign_Dealer_Self,0
2020-12-15,2330,871700,Investment_Trust,34000
2020-12-15,2330,405000,Dealer_self,722045
2020-12-15,2330,55000,Dealer_Hedging,358050
2020-12-16,2330,38058740,Foreign_Investor,30099115
2020-12-16,2330,0,Foreign_Dealer_Self,0
2020-12-16,2330,377000,Investment_Trust,14000
2020-12-16,2330,840000,Dealer_self,1272000
2020-12-16,2330,628000,Dealer_Hedging,351000
2020-12-17,2330,24077670,Foreign_Investor,24921158
2020-12-17,2330,0,Foreign_Dealer_Self,0
2020-12-17,2330,114000,Investment_Trust,588210
2020-12-17,2330,115000,Dealer_self,348773
2020-12-17,2330,224000,Dealer_Hedging,228000
2020-12-18,2330,33665217,Foreign_Investor,24614854
2020-12-18,2330,0,Foreign_Dealer_Self,0
2020-12-18,2330,137000,Investment_Trust,1851490
2020-12-18,2330,26000,Dealer_self,497176
2020-12-18,2330,12000,Dealer_Hedging,239000
2020-12-21,2330,23063475,Foreign_Investor,15493357
2020-12-21,2330,0,Foreign_Dealer_Self,0
2020-12-21,2330,458000,Investment_Trust,141000
2020-12-21,2330,145000,Dealer_self,726837
2020-12-21,2330,174010,Dealer_Hedging,137074
2020-12-22,2330,11451343,Foreign_Investor,14964909
2020-12-22,2330,0,Foreign_Dealer_Self,0
2020-12-22,2330,99800,Investment_Trust,21000
2020-12-22,2330,114000,Dealer_self,290285
2020-12-22,2330,126000,Dealer_Hedging,203334
2020-12-23,2330,8661153,Foreign_Investor,10606185
2020-12-23,2330,0,Foreign_Dealer_Self,0
2020-12-23,2330,61000,Investment_Trust,74000
2020-12-23,2330,132000,Dealer_self,142000
2020-12-23,2330,250000,Dealer_Hedging,65000
2020-12-24,2330,8628871,Foreign_Investor,6392459
2020-12-24,2330,0,Foreign_Dealer_Self,0
2020-12-24,2330,44970,Investment_Trust,19000
2020-12-24,2330,220000,Dealer_self,54000
2020-12-24,2330,116000,Dealer_Hedging,15235
2020-12-25,2330,4443594,Foreign_Investor,953039
2020-12-25,2330,0,Foreign_Dealer_Self,0
2020-12-25,2330,0,Investment_Trust,420000
2020-12-25,2330,128000,Dealer_self,36000
2020-12-25,2330,511000,Dealer_Hedging,24310
2020-12-28,2330,12348031,Foreign_Investor,6919150
2020-12-28,2330,0,Foreign_Dealer_Self,0
2020-12-28,2330,44000,Investment_Trust,18000
2020-12-28,2330,394000,Dealer_self,35000
2020-12-28,2330,244170,Dealer_Hedging,46000
2020-12-29,2330,13627823,Foreign_Investor,9375044
2020-12-29,2330,0,Foreign_Dealer_Self,0
2020-12-29,2330,325820,Investment_Trust,414000
2020-12-29,2330,61000,Dealer_self,1305000
2020-12-29,2330,105000,Dealer_Hedging,137000
2020-12-30,2330,33094537,Foreign_Investor,17455592
2020-12-30,2330,0,Foreign_Dealer_Self,0
2020-12-30,2330,260000,Investment_Trust,3000
2020-12-30,2330,3661998,Dealer_self,1298000
2020-12-30,2330,153000,Dealer_Hedging,176000
2020-12-31,2330,18676699,Foreign_Investor,14068882
2020-12-31,2330,0,Foreign_Dealer_Self,0
2020-12-31,2330,458000,Investment_Trust,39000
2020-12-31,2330,495000,Dealer_self,356000
2020-12-31,2330,133000,Dealer_Hedging,126173
2021-01-04,2330,23470657,Foreign_Investor,11007351
2021-01-04,2330,0,Foreign_Dealer_Self,0
2021-01-04,2330,132110,Investment_Trust,165000
2021-01-04,2330,1478000,Dealer_self,526988
2021-01-04,2330,61000,Dealer_Hedging,147000
2021-01-05,2330,21259474,Foreign_Investor,18243070
2021-01-05,2330,0,Foreign_Dealer_Self,0
2021-01-05,2330,233430,Investment_Trust,55000
2021-01-05,2330,557000,Dealer_self,729512
2021-01-05,2330,31000,Dealer_Hedging,309000
2021-01-06,2330,27716986,Foreign_Investor,22567319
2021-01-06,2330,0,Foreign_Dealer_Self,0
2021-01-06,2330,181000,Investment_Trust,76000
2021-01-06,2330,704000,Dealer_self,4219500
2021-01-06,2330,107000,Dealer_Hedging,754305
2021-01-07,2330,24724694,Foreign_Investor,23225315
2021-01-07,2330,0,Foreign_Dealer_Self,0
2021-01-07,2330,206960,Investment_Trust,282000
2021-01-07,2330,2159000,Dealer_self,220250
2021-01-07,2330,262000,Dealer_Hedging,140546
2021-01-08,2330,31558099,Foreign_Investor,31244858
2021-01-08,2330,0,Foreign_Dealer_Self,0
2021-01-08,2330,368630,Investment_Trust,181000
2021-01-08,2330,873000,Dealer_self,315862
2021-01-08,2330,720000,Dealer_Hedging,101257
2021-01-11,2330,24509451,Foreign_Investor,31676405
2021-01-11,2330,0,Foreign_Dealer_Self,0
2021-01-11,2330,984000,Investment_Trust,633000
2021-01-11,2330,726000,Dealer_self,1105842
2021-01-11,2330,298000,Dealer_Hedging,351083
2021-01-12,2330,17582889,Foreign_Investor,26215909
2021-01-12,2330,0,Foreign_Dealer_Self,0
2021-01-12,2330,2484000,Investment_Trust,320000
2021-01-12,2330,1281000,Dealer_self,746948
2021-01-12,2330,558000,Dealer_Hedging,326011
2021-01-13,2330,43111056,Foreign_Investor,50404601
2021-01-13,2330,0,Foreign_Dealer_Self,0
2021-01-13,2330,254000,Investment_Trust,514599
2021-01-13,2330,1672000,Dealer_self,145764
2021-01-13,2330,560000,Dealer_Hedging,135013
2021-01-14,2330,29812664,Foreign_Investor,61064697
2021-01-14,2330,0,Foreign_Dealer_Self,0
2021-01-14,2330,480000,Investment_Trust,2323000
2021-01-14,2330,685000,Dealer_self,842783
2021-01-14,2330,343000,Dealer_Hedging,230000
2021-01-15,2330,49815093,Foreign_Investor,41645018
2021-01-15,2330,0,Foreign_Dealer_Self,0
2021-01-15,2330,229500,Investment_Trust,209000
2021-01-15,2330,1072000,Dealer_self,814175
2021-01-15,2330,684000,Dealer_Hedging,530501
2021-01-18,2330,21751751,Foreign_Investor,24496257
2021-01-18,2330,0,Foreign_Dealer_Self,0
2021-01-18,2330,1110500,Investment_Trust,442000
2021-01-18,2330,547000,Dealer_self,274961
2021-01-18,2330,685000,Dealer_Hedging,438000
2021-01-19,2330,23261026,Foreign_Investor,18048877
2021-01-19,2330,0,Foreign_Dealer_Self,0
2021-01-19,2330,158000,Investment_Trust,264000
2021-01-19,2330,993994,Dealer_self,575249
2021-01-19,2330,784995,Dealer_Hedging,119469
2021-01-20,2330,48521812,Foreign_Investor,53977020
2021-01-20,2330,0,Foreign_Dealer_Self,0
2021-01-20,2330,292000,Investment_Trust,482219
2021-01-20,2330,943000,Dealer_self,766777
2021-01-20,2330,339005,Dealer_Hedging,1167000
2021-01-21,2330,30692276,Foreign_Investor,48606881
2021-01-21,2330,0,Foreign_Dealer_Self,0
2021-01-21,2330,553000,Investment_Trust,1922000
2021-01-21,2330,1557000,Dealer_self,878425
2021-01-21,2330,1209000,Dealer_Hedging,507885
2021-01-22,2330,20293027,Foreign_Investor,81376781
2021-01-22,2330,0,Foreign_Dealer_Self,0
2021-01-22,2330,2044000,Investment_Trust,588000
2021-01-22,2330,2387000,Dealer_self,1705940
2021-01-22,2330,1937000,Dealer_Hedging,543000
2021-01-25,2330,22873490,Foreign_Investor,50456961
2021-01-25,2330,0,Foreign_Dealer_Self,0
2021-01-25,2330,2799600,Investment_Trust,42000
2021-01-25,2330,1600000,Dealer_self,1199504
2021-01-25,2330,987000,Dealer_Hedging,122000
2021-01-26,2330,41147162,Foreign_Investor,56315341
2021-01-26,2330,0,Foreign_Dealer_Self,0
2021-01-26,2330,406000,Investment_Trust,90000
2021-01-26,2330,1495000,Dealer_self,2856539
2021-01-26,2330,389000,Dealer_Hedging,1224715
2021-01-27,2330,33637574,Foreign_Investor,40251018
2021-01-27,2330,0,Foreign_Dealer_Self,0
2021-01-27,2330,422000,Investment_Trust,74000
2021-01-27,2330,1475105,Dealer_self,616913
2021-01-27,2330,341500,Dealer_Hedging,219000
2021-01-28,2330,35278955,Foreign_Investor,54873943
2021-01-28,2330,0,Foreign_Dealer_Self,0
2021-01-28,2330,637000,Investment_Trust,0
2021-01-28,2330,2208025,Dealer_self,1359943
2021-01-28,2330,660000,Dealer_Hedging,528000
2021-01-29,2330,42681652,Foreign_Investor,60166783
2021-01-29,2330,0,Foreign_Dealer_Self,0
2021-01-29,2330,132000,Investment_Trust,29000
2021-01-29,2330,1704997,Dealer_self,1860495
2021-01-29,2330,295000,Dealer_Hedging,339499
2021-02-01,2330,28364043,Foreign_Investor,22805433
2021-02-01,2330,0,Foreign_Dealer_Self,0
2021-02-01,2330,510000,Investment_Trust,479000
2021-02-01,2330,903431,Dealer_self,597514
2021-02-01,2330,214000,Dealer_Hedging,219485
2021-02-02,2330,32287358,Foreign_Investor,24199785
2021-02-02,2330,0,Foreign_Dealer_Self,0
2021-02-02,2330,164000,Investment_Trust,462000
2021-02-02,2330,844156,Dealer_self,2254982
2021-02-02,2330,163000,Dealer_Hedging,412080
2021-02-03,2330,28000093,Foreign_Investor,31724267
2021-02-03,2330,0,Foreign_Dealer_Self,0
2021-02-03,2330,5000,Investment_Trust,326000
2021-02-03,2330,326999,Dealer_self,1061959
2021-02-03,2330,170225,Dealer_Hedging,363998
2021-02-04,2330,21182850,Foreign_Investor,29143776
2021-02-04,2330,0,Foreign_Dealer_Self,0
2021-02-04,2330,82000,Investment_Trust,63000
2021-02-04,2330,750631,Dealer_self,1084986
2021-02-04,2330,91000,Dealer_Hedging,270837
2021-02-05,2330,23488116,Foreign_Investor,30550049
2021-02-05,2330,0,Foreign_Dealer_Self,0
2021-02-05,2330,85000,Investment_Trust,72217
2021-02-05,2330,493137,Dealer_self,374779
2021-02-05,2330,367000,Dealer_Hedging,376295
2021-02-17,2330,67182025,Foreign_Investor,58221739
2021-02-17,2330,0,Foreign_Dealer_Self,0
2021-02-17,2330,169000,Investment_Trust,31000
2021-02-17,2330,2083948,Dealer_self,115983
2021-02-17,2330,1111000,Dealer_Hedging,43296
2021-02-18,2330,25335505,Foreign_Investor,33252172
2021-02-18,2330,0,Foreign_Dealer_Self,0
2021-02-18,2330,490000,Investment_Trust,24000
2021-02-18,2330,1175000,Dealer_self,1206000
2021-02-18,2330,170000,Dealer_Hedging,69008
2021-02-19,2330,18679874,Foreign_Investor,30439280
2021-02-19,2330,0,Foreign_Dealer_Self,0
2021-02-19,2330,447000,Investment_Trust,15000
2021-02-19,2330,360000,Dealer_self,412992
2021-02-19,2330,219000,Dealer_Hedging,259636
2021-02-22,2330,19578479,Foreign_Investor,22254354
2021-02-22,2330,0,Foreign_Dealer_Self,0
2021-02-22,2330,277000,Investment_Trust,124000
2021-02-22,2330,578000,Dealer_self,877632
2021-02-22,2330,114000,Dealer_Hedging,93116
2021-02-23,2330,21862090,Foreign_Investor,29474346
2021-02-23,2330,0,Foreign_Dealer_Self,0
2021-02-23,2330,405000,Investment_Trust,143000
2021-02-23,2330,928000,Dealer_self,2259988
2021-02-23,2330,458000,Dealer_Hedging,369570
2021-02-24,2330,36480946,Foreign_Investor,52636247
2021-02-24,2330,0,Foreign_Dealer_Self,0
2021-02-24,2330,206000,Investment_Trust,550000
2021-02-24,2330,599000,Dealer_self,1955706
2021-02-24,2330,246000,Dealer_Hedging,521016
2021-02-25,2330,26221370,Foreign_Investor,24210098
2021-02-25,2330,0,Foreign_Dealer_Self,0
2021-02-25,2330,268000,Investment_Trust,5000
2021-02-25,2330,78000,Dealer_self,545960
2021-02-25,2330,177000,Dealer_Hedging,624051
2021-02-26,2330,49746750,Foreign_Investor,113497446
2021-02-26,2330,0,Foreign_Dealer_Self,0
2021-02-26,2330,1780000,Investment_Trust,221000
2021-02-26,2330,1604000,Dealer_self,1410552
2021-02-26,2330,279000,Dealer_Hedging,1016481
2021-03-02,2330,32160234,Foreign_Investor,34638120
2021-03-02,2330,0,Foreign_Dealer_Self,0
2021-03-02,2330,453000,Investment_Trust,101000
2021-03-02,2330,316000,Dealer_self,762747
2021-03-02,2330,237000,Dealer_Hedging,461829
2021-03-03,2330,35188890,Foreign_Investor,38849781
2021-03-03,2330,0,Foreign_Dealer_Self,0
2021-03-03,2330,650000,Investment_Trust,223000
2021-03-03,2330,3396500,Dealer_self,160000
2021-03-03,2330,820000,Dealer_Hedging,178183
2021-03-04,2330,20226221,Foreign_Investor,55125596
2021-03-04,2330,0,Foreign_Dealer_Self,0
2021-03-04,2330,680000,Investment_Trust,154000
2021-03-04,2330,1549000,Dealer_self,1383788
2021-03-04,2330,459997,Dealer_Hedging,518834
2021-03-05,2330,27323019,Foreign_Investor,49636114
2021-03-05,2330,0,Foreign_Dealer_Self,0
2021-03-05,2330,1196000,Investment_Trust,5000
2021-03-05,2330,1341000,Dealer_self,1533898
2021-03-05,2330,526000,Dealer_Hedging,579374
2021-03-08,2330,19224612,Foreign_Investor,29685221
2021-03-08,2330,0,Foreign_Dealer_Self,0
2021-03-08,2330,253000,Investment_Trust,52000
2021-03-08,2330,991000,Dealer_self,834000
2021-03-08,2330,293000,Dealer_Hedging,468573
2021-03-09,2330,26676860,Foreign_Investor,46063077
2021-03-09,2330,0,Foreign_Dealer_Self,0
2021-03-09,2330,1019000,Investment_Trust,153000
2021-03-09,2330,1695000,Dealer_self,1074678
2021-03-09,2330,1196000,Dealer_Hedging,242592
2021-03-10,2330,21670586,Foreign_Investor,23847403
2021-03-10,2330,0,Foreign_Dealer_Self,0
2021-03-10,2330,170000,Investment_Trust,97000
2021-03-10,2330,529000,Dealer_self,1534797
2021-03-10,2330,161000,Dealer_Hedging,340264
2021-03-11,2330,28040410,Foreign_Investor,29278299
2021-03-11,2330,0,Foreign_Dealer_Self,0
2021-03-11,2330,215000,Investment_Trust,80000
2021-03-11,2330,1085991,Dealer_self,589000
2021-03-11,2330,839000,Dealer_Hedging,347606
2021-03-12,2330,15847169,Foreign_Investor,13329523
2021-03-12,2330,0,Foreign_Dealer_Self,0
2021-03-12,2330,135000,Investment_Trust,42000
2021-03-12,2330,258990,Dealer_self,454000
2021-03-12,2330,74003,Dealer_Hedging,413000
2021-03-15,2330,17549369,Foreign_Investor,19851046
2021-03-15,2330,0,Foreign_Dealer_Self,0
2021-03-15,2330,108000,Investment_Trust,170000
2021-03-15,2330,133000,Dealer_self,762000
2021-03-15,2330,11000,Dealer_Hedging,186259
2021-03-16,2330,18849962,Foreign_Investor,24012988
2021-03-16,2330,0,Foreign_Dealer_Self,0
2021-03-16,2330,157000,Investment_Trust,122000
2021-03-16,2330,350072,Dealer_self,271072
2021-03-16,2330,132000,Dealer_Hedging,183352
2021-03-17,2330,14801393,Foreign_Investor,34185407
2021-03-17,2330,0,Foreign_Dealer_Self,0
2021-03-17,2330,59000,Investment_Trust,44000
2021-03-17,2330,1197000,Dealer_self,1510990
2021-03-17,2330,136000,Dealer_Hedging,217375
2021-03-18,2330,15228265,Foreign_Investor,19677320
2021-03-18,2330,0,Foreign_Dealer_Self,0
2021-03-18,2330,76000,Investment_Trust,85000
2021-03-18,2330,684000,Dealer_self,288000
2021-03-18,2330,528000,Dealer_Hedging,94613
2021-03-19,2330,35137671,Foreign_Investor,57653373
2021-03-19,2330,0,Foreign_Dealer_Self,0
2021-03-19,2330,406429,Investment_Trust,1578000
2021-03-19,2330,849000,Dealer_self,1429626
2021-03-19,2330,192000,Dealer_Hedging,206984
2021-03-22,2330,14110011,Foreign_Investor,22872692
2021-03-22,2330,0,Foreign_Dealer_Self,0
2021-03-22,2330,137000,Investment_Trust,37000
2021-03-22,2330,756000,Dealer_self,460983
2021-03-22,2330,419000,Dealer_Hedging,196451
2021-03-23,2330,18318348,Foreign_Investor,20667266
2021-03-23,2330,0,Foreign_Dealer_Self,0
2021-03-23,2330,96000,Investment_Trust,7000
2021-03-23,2330,593000,Dealer_self,943420
2021-03-23,2330,184000,Dealer_Hedging,372174
2021-03-24,2330,19304726,Foreign_Investor,80050373
2021-03-24,2330,0,Foreign_Dealer_Self,0
2021-03-24,2330,488000,Investment_Trust,447000
2021-03-24,2330,1439000,Dealer_self,2376275
2021-03-24,2330,597000,Dealer_Hedging,493210
2021-03-25,2330,23660178,Foreign_Investor,43931989
2021-03-25,2330,0,Foreign_Dealer_Self,0
2021-03-25,2330,382000,Investment_Trust,183000
2021-03-25,2330,1261998,Dealer_self,1397239
2021-03-25,2330,453000,Dealer_Hedging,249761
2021-03-26,2330,18040776,Foreign_Investor,11180942
2021-03-26,2330,0,Foreign_Dealer_Self,0
2021-03-26,2330,129000,Investment_Trust,252000
2021-03-26,2330,707000,Dealer_self,604000
2021-03-26,2330,295000,Dealer_Hedging,326005
2021-03-29,2330,24390119,Foreign_Investor,16223854
2021-03-29,2330,0,Foreign_Dealer_Self,0
2021-03-29,2330,96000,Investment_Trust,522820
2021-03-29,2330,195000,Dealer_self,1284614
2021-03-29,2330,85000,Dealer_Hedging,297676
2021-03-30,2330,17180841,Foreign_Investor,18222002
2021-03-30,2330,0,Foreign_Dealer_Self,0
2021-03-30,2330,727635,Investment_Trust,132000
2021-03-30,2330,852000,Dealer_self,696959
2021-03-30,2330,508000,Dealer_Hedging,11999
2021-03-31,2330,21348706,Foreign_Investor,31443161
2021-03-31,2330,0,Foreign_Dealer_Self,0
2021-03-31,2330,73084,Investment_Trust,358000
2021-03-31,2330,655000,Dealer_self,552999
2021-03-31,2330,409000,Dealer_Hedging,90000
2021-04-01,2330,33838458,Foreign_Investor,11269514
2021-04-01,2330,0,Foreign_Dealer_Self,0
2021-04-01,2330,502165,Investment_Trust,92000
2021-04-01,2330,666001,Dealer_self,1201002
2021-04-01,2330,281996,Dealer_Hedging,16500
2021-04-06,2330,23416769,Foreign_Investor,10835192
2021-04-06,2330,0,Foreign_Dealer_Self,0
2021-04-06,2330,68000,Investment_Trust,500528
2021-04-06,2330,782988,Dealer_self,227000
2021-04-06,2330,593944,Dealer_Hedging,23600
2021-04-07,2330,18024485,Foreign_Investor,14599318
2021-04-07,2330,0,Foreign_Dealer_Self,0
2021-04-07,2330,22000,Investment_Trust,292000
2021-04-07,2330,586931,Dealer_self,428000
2021-04-07,2330,232366,Dealer_Hedging,105961
2021-04-08,2330,14371923,Foreign_Investor,11077864
2021-04-08,2330,0,Foreign_Dealer_Self,0
2021-04-08,2330,12000,Investment_Trust,860000
2021-04-08,2330,608552,Dealer_self,498000
2021-04-08,2330,772781,Dealer_Hedging,32012
2021-04-09,2330,19843837,Foreign_Investor,13245171
2021-04-09,2330,0,Foreign_Dealer_Self,0
2021-04-09,2330,100000,Investment_Trust,1001000
2021-04-09,2330,545000,Dealer_self,707000
2021-04-09,2330,605459,Dealer_Hedging,81282
2021-04-12,2330,8328712,Foreign_Investor,12888202
2021-04-12,2330,0,Foreign_Dealer_Self,0
2021-04-12,2330,196687,Investment_Trust,306000
2021-04-12,2330,182998,Dealer_self,593663
2021-04-12,2330,235100,Dealer_Hedging,98000
2021-04-13,2330,13452645,Foreign_Investor,11883620
2021-04-13,2330,0,Foreign_Dealer_Self,0
2021-04-13,2330,10821,Investment_Trust,1622000
2021-04-13,2330,286035,Dealer_self,271049
2021-04-13,2330,606992,Dealer_Hedging,81000
2021-04-14,2330,12788765,Foreign_Investor,13951866
2021-04-14,2330,0,Foreign_Dealer_Self,0
2021-04-14,2330,242608,Investment_Trust,79000
2021-04-14,2330,795104,Dealer_self,550520
2021-04-14,2330,974074,Dealer_Hedging,521381
2021-04-15,2330,21332996,Foreign_Investor,13845495
2021-04-15,2330,0,Foreign_Dealer_Self,0
2021-04-15,2330,22000,Investment_Trust,96837
2021-04-15,2330,685000,Dealer_self,769500
2021-04-15,2330,1660940,Dealer_Hedging,194000
2021-04-16,2330,13362726,Foreign_Investor,22206896
2021-04-16,2330,0,Foreign_Dealer_Self,0
2021-04-16,2330,5000,Investment_Trust,1678000
2021-04-16,2330,1216000,Dealer_self,2543640
2021-04-16,2330,289300,Dealer_Hedging,1401091
