Year,Code,Name,TradeVolume,TradeValue,Transaction,HighestPrice,HDate,LowestPrice,LDate,AvgClosingPrice
113,055930,台積電元大44購71,1877000,1021210,36,0.65,11月11日,0.04,2月16日,0.50
113,056025,台積電凱基44購18,220000,216550,33,2.89,2月15日,0.59,1月17日,1.36
113,056026,台積電凱基44購19,222000,597590,17,5.30,11月07日,1.38,1月15日,2.89
113,056087,台積電元大44購72,2226000,1119130,24,0.72,11月08日,0.02,7月03日,0.41
113,056088,台積電元大44購73,2252000,1177320,30,0.72,11月11日,0.08,3月22日,0.49
113,056089,台積電元大54購01,812000,535730,43,7.70,11月11日,0.27,2月16日,3.10
113,056121,台積電台新44購04,1559000,833830,16,1.33,11月07日,0.05,1月17日,0.93
113,056129,台積電國泰46購12,4840000,4303700,138,1.55,11月11日,0.12,2月29日,0.96
113,056137,台積電元富44購19,2647000,24482300,92,14.10,11月06日,1.11,1月18日,6.09
113,056138,台積電元富5B購01,2325000,5567650,88,14.60,12月27日,0.73,2月29日,7.61
113,056153,台積電富邦46購06,3514000,5276280,123,6.95,1月04日,0.55,11月28日,2.40
113,056215,台積電群益44購37,318000,373580,11,1.28,11月22日,0.98,11月28日,1.12
113,05623P,台積電凱基47售09,118000,80540,3,0.69,12月31日,0.68,12月31日,0.69
113,056242,台積電元大46購10,3903000,5145900,90,2.09,1月11日,0.58,12月20日,1.23
113,056289,台積電統一55購01,156000,254580,26,6.15,11月11日,0.73,1月12日,5.04
113,056304,台積電永豐47購07,3672000,3470200,162,1.99,2月16日,0.62,1月23日,0.97
113,056305,台積電永豐47購08,3053000,3200840,68,1.71,1月11日,0.44,1月26日,0.92
113,056374,台積電元大47購05,605000,374300,33,0.93,1月02日,0.17,1月17日,0.54
113,056415,台積電群益45購16,132000,137620,11,1.42,12月27日,0.32,2月22日,0.95
113,056439,台積電統一5B購01,5874000,4956980,332,1.75,5月24日,0.03,8月22日,1.05
113,05645P,台積電凱基47售10,670000,659600,14,1.09,12月11日,0.87,12月31日,0.99
113,056464,台積電元富45購11,834000,202000,26,0.75,12月03日,0.12,2月27日,0.36
113,056465,台積電元富45購12,91000,1318300,46,16.90,12月17日,11.60,11月28日,14.53
113,056529,台積電永豐47購09,2180000,1795430,64,1.60,1月23日,0.65,12月02日,0.86
113,056530,台積電永豐47購10,3559000,1263020,70,0.92,12月16日,0.02,3月19日,0.48
113,056531,台積電永豐47購11,7359000,1838570,109,0.76,12月18日,0.01,4月22日,0.40
113,056532,台積電永豐47購12,4983000,3805350,171,4.01,4月08日,0.33,11月29日,0.96
113,056559,台積電元大45購10,2240000,1550130,53,1.02,11月08日,0.09,1月17日,0.53
113,056560,台積電元大45購11,4757000,3202470,112,1.35,3月04日,0.04,3月21日,0.60
113,056561,台積電元大45購12,2300000,1848670,69,1.00,11月08日,0.58,11月28日,0.75
113,05664P,台積電富邦45售13,834000,584150,24,0.78,12月11日,0.62,12月26日,0.70
113,05665P,台積電富邦47售06,460000,349290,11,0.87,12月11日,0.66,12月26日,0.76
113,056686,台積電元大45購15,504000,302170,19,0.65,11月15日,0.47,12月20日,0.57
113,05673T,台積電元富37售01,182000,98300,4,0.63,1月24日,0.01,3月29日,0.33
113,05678P,台積電凱基47售11,675000,623390,18,1.16,12月02日,0.84,12月25日,0.96
113,056822,台積電元富45購13,481000,6882730,51,23.40,12月18日,1.72,2月16日,12.24
113,05682P,台積電元大45售25,7875000,8179500,240,1.43,11月28日,0.89,12月30日,1.07
113,056855,台積電凱基45購20,8290000,10021010,413,1.82,3月20日,0.51,12月11日,1.21
113,056856,台積電凱基45購21,1478000,2891290,122,3.97,3月04日,0.67,11月14日,1.89
113,056857,台積電凱基47購04,480000,241100,12,0.63,11月11日,0.41,11月26日,0.51
113,056882,台積電元大4A購02,2010000,1150870,49,0.75,11月12日,0.02,1月30日,0.54
113,056926,台積電群益4B購01,947000,1043130,53,1.30,11月08日,0.91,11月28日,1.13
113,056949,台積電富邦45購07,6727000,6583480,248,3.36,4月03日,0.32,1月05日,1.02
113,056950,台積電富邦47購01,992000,1239580,79,5.15,3月13日,0.79,11月28日,1.92
113,056951,台積電富邦49購01,2853000,2986730,353,1.65,12月30日,0.48,1月18日,1.13
113,05696P,台積電元大45售27,5935000,3285820,123,0.77,11月28日,0.50,12月30日,0.58
113,056972,台積電元富45購14,3068000,6842640,299,30.40,11月13日,0.67,2月26日,8.31
113,057031,台積電中信48購02,3849000,1258450,41,0.51,4月25日,0.25,2月16日,0.34
113,057069,台積電元大4A購03,7135000,1134200,113,0.76,11月12日,0.03,1月16日,0.30
113,057113,台積電群益49購06,205000,887590,9,6.40,11月22日,0.77,1月09日,2.48
113,057293,台積電元大45購16,10466000,6148150,479,1.21,3月05日,0.01,7月29日,0.52
113,057397,台積電元富49購01,4765000,24536750,344,11.00,6月19日,2.69,1月05日,5.32
113,057435,台積電中信4B購01,1893000,604330,30,0.42,2月29日,0.25,12月20日,0.33
113,05746P,台積電元大46售12,2238000,1108310,43,0.66,12月02日,0.43,12月30日,0.50
113,057536,台積電元大45購17,4922000,1386550,113,0.42,11月13日,0.03,1月30日,0.27
113,057574,台積電群益4B購02,14000,8180,3,0.60,12月03日,0.49,11月29日,0.56
113,057607,台積電凱基49購01,3037000,24093980,276,20.40,10月21日,4.05,1月16日,11.42
113,05767T,台積電國票38售03,3755000,504290,58,0.71,1月25日,0.01,6月19日,0.15
113,057714,台積電元大48購06,1025000,1567690,57,3.55,2月05日,0.48,11月21日,2.08
113,057754,台積電群益4B購03,,,,,1月11日,,12月31日,
113,057801,台積電統一41購01,11120000,15247960,824,3.60,10月18日,0.60,1月16日,2.00
113,057807,台積電元富45購16,24622000,20497640,474,27.70,12月23日,0.15,8月01日,1.36
113,057871,台積電富邦49購02,2916000,6469410,178,4.58,12月17日,0.53,1月09日,2.54
113,057922,台積電元大55購01,1491000,1176860,59,1.38,1月19日,0.60,11月28日,0.75
113,058021,台積電凱基47購05,18477000,7035810,326,0.71,1月08日,0.07,2月21日,0.34
113,058022,台積電凱基47購06,1553000,656450,45,0.58,12月19日,0.08,4月01日,0.44
113,058023,台積電凱基47購07,15305000,12335240,343,1.37,1月23日,0.49,1月03日,0.81
113,058093,台積電元大48購07,966000,597720,16,0.70,12月17日,0.29,1月16日,0.60
113,058131,台積電群益4B購04,33223000,12398600,1059,0.63,4月10日,0.03,7月30日,0.32
113,058239,台積電凱基45購22,1565000,3097600,79,5.55,2月27日,0.70,11月26日,2.55
113,058240,台積電凱基45購23,567000,462800,20,0.89,12月27日,0.61,11月28日,0.80
113,05824P,台積電凱基46售20,5476000,4856180,64,0.99,12月11日,0.75,12月30日,0.86
113,05825P,台積電凱基4A售11,84000,124930,13,1.77,12月11日,1.32,12月26日,1.43
113,058321,台積電群益45購17,4051000,14700820,187,6.10,12月05日,0.81,4月12日,3.25
113,058322,台積電群益4B購05,222000,224590,21,1.31,12月16日,0.96,11月29日,1.11
113,058323,台積電群益4B購06,1786000,1680170,38,1.61,12月26日,0.04,4月09日,0.93
113,058410,台積電富邦45購09,36465000,55615190,1613,4.90,7月05日,0.68,3月14日,1.67
113,058411,台積電富邦45購10,13207000,9128760,272,1.24,1月02日,0.08,5月08日,0.70
113,058412,台積電富邦45購11,2922000,2369610,39,0.85,12月26日,0.62,11月28日,0.79
113,058413,台積電富邦47購03,2384000,2851930,104,5.60,2月22日,0.74,11月28日,2.65
113,058414,台積電富邦47購04,1360000,1699620,59,10.80,3月11日,0.77,11月29日,4.99
113,058425,台積電統一4B購02,558000,480100,12,0.93,12月17日,0.24,2月22日,0.76
113,058438,台積電永豐53購01,1409000,18487800,126,14.80,12月17日,10.70,11月29日,13.29
113,05844P,台積電統一4C售12,362000,237100,24,0.72,12月11日,0.62,12月30日,0.67
113,058458,台積電台新45購03,2078000,1437970,89,1.32,3月05日,0.11,5月06日,0.57
113,058500,台積電凱基45購25,376000,239760,16,0.84,4月09日,0.31,5月13日,0.62
113,058501,台積電凱基45購26,1888000,1278970,161,1.36,2月15日,0.01,4月16日,0.54
113,05855P,台積電凱基46售21,59000,41890,1,0.71,12月31日,0.71,12月31日,0.71
113,05856P,台積電凱基46售22,662000,730260,23,1.26,12月11日,0.97,12月24日,1.13
113,058575,台積電群益45購18,16659000,13230280,154,0.93,12月17日,0.18,1月31日,0.79
113,058576,台積電群益4B購07,7710000,13091230,338,7.85,4月12日,0.50,1月22日,2.58
113,05857P,台積電凱基4B售01,304000,465380,6,1.60,12月20日,1.46,12月18日,1.53
113,058640,台積電凱基45購28,3701000,3413750,102,1.45,1月04日,0.43,3月14日,0.92
113,058641,台積電凱基45購29,841000,1205510,62,2.36,1月05日,0.55,11月28日,1.59
113,05866T,台積電群益37售12,2452000,1350330,131,1.32,1月18日,0.12,3月06日,0.56
113,05867T,台積電群益37售13,2917000,1638440,85,2.12,1月17日,0.05,3月29日,0.79
113,058688,台積電國票45購06,552000,256550,46,0.86,12月24日,0.04,3月05日,0.54
113,058689,台積電國票45購07,1092000,606300,49,0.90,12月17日,0.21,6月18日,0.55
113,05868T,台積電群益38售08,8931000,3508710,492,4.08,1月18日,0.01,7月12日,0.65
113,058690,台積電國票46購02,9659000,5263490,239,1.18,1月11日,0.18,5月13日,0.59
113,058691,台積電國票46購03,834000,2319760,19,4.05,3月06日,1.01,1月04日,2.30
113,05870P,台積電群益47售19,1434000,1754410,26,1.29,12月11日,1.02,12月17日,1.16
113,05871P,台積電群益48售12,1300000,2077600,29,1.78,12月12日,1.50,12月26日,1.63
113,058728,台積電群益45購19,21036000,26862520,1225,3.55,1月15日,0.40,4月23日,1.46
113,058729,台積電群益45購20,31777000,42191730,1820,2.91,1月11日,0.02,8月09日,1.19
113,05872P,台積電群益48售13,938000,1356530,10,1.56,12月11日,1.44,12月09日,1.46
113,058767,台積電元大45購20,4703000,5568600,249,2.47,3月04日,0.44,7月08日,1.22
113,058768,台積電元大45購21,6742000,10903310,303,2.64,3月04日,0.27,7月22日,1.37
113,058819,台積電永豐45購12,11195000,19294600,152,3.35,1月23日,0.77,11月29日,1.42
113,058820,台積電永豐45購13,2460000,2107520,50,5.55,2月23日,0.66,11月29日,1.45
113,058851,台積電凱基46購16,4124000,1886800,86,1.09,1月03日,0.15,3月12日,0.58
113,058852,台積電凱基53購01,1515000,3225830,84,4.43,2月16日,0.80,12月12日,2.34
113,05890T,台積電台新37售02,222000,24250,19,1.49,1月17日,0.01,4月19日,0.54
113,058927,台積電群益45購21,1797000,3492900,70,9.25,4月03日,0.91,1月11日,2.72
113,058928,台積電群益45購22,2109000,3594730,136,2.43,1月16日,0.72,11月28日,1.46
113,05898P,台積電元大46售18,303000,99380,13,0.45,12月10日,0.27,12月30日,0.35
113,05905P,台積電凱基4A售12,30000,43050,4,1.45,12月25日,1.42,12月27日,1.44
113,05906P,台積電凱基4A售13,66000,56140,3,0.86,12月31日,0.84,12月26日,0.84
113,059112,台積電凱基49購03,1232000,1964200,65,1.92,12月27日,0.36,1月25日,1.44
113,059113,台積電凱基5B購01,703000,827130,28,2.47,12月25日,0.02,1月22日,2.14
113,059173,台積電元大45購23,1507000,2419040,72,3.01,2月27日,1.11,11月29日,1.79
113,059246,台積電凱基45購31,2740000,2336310,85,6.80,2月20日,0.63,12月20日,2.06
113,059247,台積電凱基53購02,302000,605950,53,3.79,1月02日,0.38,3月21日,2.00
113,059270,台積電永豐45購14,7387000,9720260,271,2.46,1月04日,0.09,4月23日,1.31
113,059309,台積電群益46購17,2200000,2459310,71,1.55,2月26日,0.59,2月02日,1.04
113,059310,台積電群益46購18,573000,528000,9,0.98,12月16日,0.39,1月10日,0.76
113,059383,台積電兆豐47購01,734000,933540,42,3.04,1月02日,0.73,11月29日,1.34
113,059408,台積電國泰47購01,4975000,10300810,137,2.44,12月30日,0.62,1月23日,1.62
113,059416,台積電群益4B購08,1328000,2667200,81,6.95,3月13日,0.62,12月11日,2.23
113,059417,台積電群益4B購09,2959000,2950120,113,1.80,1月04日,0.39,3月15日,0.93
113,059441,台積電富邦45購12,8286000,22604440,582,9.40,4月12日,0.71,7月16日,3.34
113,059442,台積電富邦47購05,7530000,27801390,493,8.05,4月12日,0.97,12月02日,3.97
113,059491,台積電永豐45購15,1328000,7137680,62,10.50,3月06日,0.56,11月29日,3.49
113,05950P,台積電永豐46售20,302000,320240,4,1.11,12月20日,1.02,12月18日,1.06
113,05951P,台積電永豐46售21,457000,352160,10,0.90,12月20日,0.54,12月31日,0.74
113,059524,台積電凱基53購03,2353000,5803320,174,4.68,4月12日,0.93,3月08日,1.89
113,059525,台積電凱基53購04,2164000,1696360,73,2.65,2月23日,0.01,4月17日,1.37
113,059600,台積電統一5B購02,3397000,2738520,176,2.46,1月05日,0.22,2月26日,0.92
113,05963T,台積電元大37售09,21453000,12362690,483,2.28,1月19日,0.03,5月17日,0.66
113,059645,台積電永豐48購03,2024000,1238710,61,1.12,12月24日,0.14,3月06日,0.55
113,059646,台積電永豐4B購01,832000,758010,23,1.18,1月04日,0.37,1月26日,0.86
113,059647,台積電永豐4B購02,739000,977940,26,1.55,12月06日,0.48,1月10日,1.25
113,059701,台積電富邦47購07,1386000,3406510,89,3.51,12月05日,0.30,1月04日,2.71
113,059744,台積電元大45購26,5313000,3751840,98,1.17,2月29日,0.27,2月05日,0.74
113,059826,台積電凱基45購32,544000,269960,8,1.20,12月23日,0.43,2月29日,0.83
113,059827,台積電凱基46購17,1656000,594240,34,1.26,12月18日,0.08,1月23日,0.53
113,059828,台積電凱基5B購02,1759000,2362270,90,2.63,2月19日,0.81,1月19日,1.71
113,059886,台積電群益45購23,5938000,3152310,198,3.60,5月15日,0.08,2月15日,0.52
113,059887,台積電群益45購24,1788000,2736650,83,2.59,2月02日,1.03,1月10日,1.68
113,059888,台積電群益45購25,335000,363410,52,1.72,1月30日,0.76,1月18日,1.02
113,059889,台積電群益45購26,371000,319230,17,3.38,12月04日,0.60,1月04日,1.34
113,059965,台積電元大45購28,3035000,1264750,73,1.00,12月17日,0.01,8月01日,0.32
113,060012,台積電永豐4C購03,3890000,6489530,232,3.15,1月05日,0.61,2月19日,1.56
113,060049,台積電凱基47購12,2578000,1724420,33,1.35,12月24日,0.10,4月10日,0.77
113,060050,台積電凱基47購13,14074000,13110580,680,2.15,3月12日,0.02,4月22日,0.97
113,060051,台積電凱基4A購09,6824000,6317870,504,2.36,2月19日,0.57,1月19日,0.99
113,060077,台積電國票46購05,1350000,1501980,45,1.56,1月30日,0.60,2月23日,1.14
113,060078,台積電國票47購01,102000,215370,7,2.24,1月30日,1.91,1月23日,2.08
113,060079,台積電國票48購01,12760000,24836170,722,5.40,2月16日,0.02,8月21日,1.78
113,060080,台積電國票48購02,200000,185000,2,0.93,12月16日,0.92,12月13日,0.93
113,060081,台積電國票49購01,,,,,12月16日,,12月13日,
113,060082,台積電國票4A購01,30000,31200,3,1.07,12月25日,1.01,12月03日,1.04
113,060124,台積電群益46購19,4087000,496630,58,0.31,1月03日,0.01,3月01日,0.14
113,060157,台積電元大46購11,4464000,14794760,184,4.64,1月31日,0.75,12月20日,2.85
113,060216,台積電凱基46購18,439000,553900,37,10.60,2月19日,0.84,12月20日,2.55
113,060217,台積電凱基47購14,2500000,2945440,120,1.64,1月02日,0.63,1月18日,1.10
113,060218,台積電凱基4C購03,1464000,1244070,22,2.35,2月19日,0.24,1月03日,1.05
113,06025T,台積電元大37售10,22428000,7994560,605,2.15,1月22日,0.05,5月09日,0.57
113,06026T,台積電元大37售11,10176000,2090180,241,1.47,2月01日,0.02,5月10日,0.40
113,060305,台積電群益46購20,2942000,5226810,161,3.37,5月23日,0.85,12月31日,2.02
113,060340,台積電元大46購13,8800000,6971620,161,3.53,1月16日,0.12,4月15日,1.63
113,060405,台積電永豐4C購04,1955000,4205000,122,4.42,3月19日,0.17,1月16日,1.53
113,060442,台積電群益49購07,182000,90820,21,0.77,1月09日,0.30,3月07日,0.55
113,060443,台積電群益4C購02,236000,166850,10,0.91,12月18日,0.38,1月25日,0.64
113,060471,台積電中信48購03,150000,169650,4,1.19,12月18日,0.97,12月27日,1.06
113,060472,台積電中信4C購01,3842000,21160990,108,13.00,2月26日,0.69,12月30日,3.74
113,060492,台積電元富3C購01,1382000,3543730,48,4.29,2月15日,2.07,1月05日,2.66
113,060493,台積電國票47購02,2860000,5854440,125,3.91,1月02日,0.20,3月19日,1.71
113,060516,台積電凱基46購19,2382000,1945120,111,1.24,4月02日,0.36,3月13日,0.71
113,060517,台積電凱基4A購10,352000,645390,40,8.80,2月29日,1.40,12月20日,2.29
113,060518,台積電凱基4C購04,2786000,2666110,143,2.15,12月17日,0.01,4月22日,1.14
113,060577,台積電元大46購14,3372000,6254420,161,6.85,3月07日,0.84,12月11日,2.29
113,060611,台積電國泰48購01,188000,256250,24,1.47,12月24日,1.21,12月11日,1.37
113,060665,台積電凱基47購15,656000,448440,12,0.83,1月02日,0.05,3月19日,0.48
113,060687,台積電永豐4C購05,2559000,4147920,96,3.06,1月02日,1.22,12月20日,1.91
113,060702,台積電統一58購02,3142000,2197190,94,1.18,12月24日,0.02,4月17日,0.74
113,06070T,台積電永豐37售06,27685000,4557180,491,1.19,2月01日,0.01,7月15日,0.23
113,060711,台積電群益46購21,60000,140300,4,2.38,1月15日,2.27,1月12日,2.33
113,060712,台積電群益4C購03,345000,686350,14,14.00,3月18日,0.69,12月11日,6.58
113,060741,台積電凱基46購01,348000,2961900,62,28.80,12月24日,5.70,1月17日,16.64
113,060753,台積電元大46購15,27347000,9201300,702,1.28,3月20日,0.05,4月11日,0.43
113,06077T,台積電國票37售04,7562000,4539950,271,1.85,2月01日,0.01,7月04日,0.54
113,06078T,台積電國票38售04,3046000,1100700,70,1.98,1月24日,0.01,7月15日,0.60
113,060793,台積電元富46購04,15401000,19011380,592,2.74,3月12日,0.36,3月26日,1.19
113,060794,台積電元富46購05,1026000,481630,35,2.00,3月18日,0.07,3月08日,0.79
113,060795,台積電元富46購06,316000,159540,22,1.20,3月13日,0.19,2月27日,0.44
113,060796,台積電元富46購07,14000,66200,5,4.89,1月18日,4.61,1月17日,4.72
113,060797,台積電元富46購08,612000,2064360,45,3.60,2月23日,1.75,1月05日,2.91
113,060798,台積電元富46購09,10810000,39766310,467,19.80,7月04日,3.19,1月05日,8.90
113,060799,台積電元富46購10,1470000,1751450,54,1.45,1月02日,0.90,1月18日,1.17
113,060833,台積電富邦48購03,3076000,1350670,124,3.87,12月17日,0.03,3月28日,1.90
113,060851,台積電永豐51購01,1510000,880010,27,1.25,12月17日,0.01,3月26日,0.79
113,060883,台積電中信46購02,10434000,971350,122,3.06,12月16日,0.01,3月22日,0.31
113,06090T,台積電統一3C售04,3494000,1393090,117,1.02,2月05日,0.02,9月12日,0.33
113,060917,台積電國泰48購02,14164000,16932410,829,4.08,5月07日,0.83,1月18日,1.68
113,060929,台積電凱基46購23,3820000,905960,80,0.61,1月08日,0.06,6月05日,0.28
113,06093T,台積電元富37售07,8786000,3126280,130,1.70,2月01日,0.06,4月16日,0.48
113,06094T,台積電元富3A售04,4000,2080,2,0.66,2月23日,0.38,3月14日,0.52
113,06095T,台積電元富42售03,4871000,1905060,161,1.35,2月19日,0.03,7月29日,0.48
113,060960,台積電元富49購07,3783000,19567070,246,16.40,12月30日,0.11,3月15日,3.18
113,060961,台積電元富49購08,1858000,3026180,114,4.32,2月19日,0.99,1月10日,2.19
113,060962,台積電元富56購01,1559000,2527570,53,4.36,2月16日,0.54,1月19日,1.53
113,060963,台積電元富5C購01,2974000,3342930,227,3.20,2月16日,0.36,1月08日,1.41
113,060964,台積電元富5C購02,5041000,3573210,218,21.40,12月26日,0.02,3月21日,3.76
113,06096T,台積電台新37售04,620000,77260,10,0.62,2月19日,0.07,4月19日,0.27
113,060985,台積電元富4A購01,3429000,15581930,306,12.60,7月11日,2.11,1月05日,4.77
113,061027,台積電元大46購16,1125000,787980,13,0.75,12月24日,0.61,12月20日,0.70
113,061059,台積電富邦46購07,6117000,4120840,513,4.36,12月17日,0.01,4月22日,0.90
113,06105T,台積電群益37售18,11031000,2798670,197,4.19,1月25日,0.01,5月13日,0.66
113,06106T,台積電群益37售19,1441000,1689960,75,1.74,2月01日,0.10,4月02日,0.76
113,06107T,台積電群益37售20,8350000,6382880,421,2.40,2月01日,0.10,4月11日,0.91
113,061136,台積電統一3A購01,2980000,4315310,98,4.95,9月27日,0.99,1月17日,2.87
113,061137,台積電統一3A購02,7769000,10922240,198,5.05,7月16日,0.99,1月05日,2.57
113,061138,台積電統一41購02,4223000,9268490,387,5.60,12月17日,0.90,1月17日,3.25
113,06113P,台積電永豐46售22,1048000,984620,5,0.94,12月31日,0.92,12月27日,0.93
113,06114P,台積電永豐46售23,1053000,1058440,6,1.04,12月31日,0.99,12月27日,1.01
113,061152,台積電元富3A購01,1070000,3858740,49,4.85,1月26日,3.21,1月17日,3.80
113,06116T,台積電中信37售04,4466000,1529650,139,1.26,2月01日,0.01,7月11日,0.49
113,061177,台積電群益4B購10,1207000,1684710,128,4.86,2月22日,0.66,12月26日,1.92
113,06119U,台積電元富35售02,100000,9000,1,0.09,1月03日,0.09,1月03日,0.09
113,061212,台積電元大46購17,584000,333400,33,1.08,3月04日,0.47,1月18日,0.73
113,06123T,台積電國泰39售04,5809000,1952590,118,1.46,2月01日,0.01,6月06日,0.49
113,061255,台積電凱基4A購14,5474000,1360810,169,0.74,1月04日,0.02,6月24日,0.25
113,06126T,台積電富邦37售02,2055000,516030,90,0.88,2月01日,0.05,4月26日,0.34
113,061311,台積電富邦46購08,2208000,5602150,182,7.30,12月27日,1.63,1月18日,3.64
113,06136T,台積電凱基37售22,2452000,1230180,41,1.50,2月01日,0.05,5月22日,0.45
113,061391,台積電群益4C購04,12188000,17175580,644,2.82,2月19日,0.39,5月13日,1.30
113,06143T,台積電元大37售18,5378000,1833100,148,1.65,2月01日,0.01,4月19日,0.35
113,06144T,台積電元大37售19,5181000,6726220,251,3.44,2月01日,0.06,5月23日,1.25
113,06145P,台積電富邦46售12,996000,587670,4,0.62,12月23日,0.59,12月31日,0.60
113,06145T,台積電元大37售20,3477000,3077690,111,2.56,2月01日,0.02,6月05日,0.89
113,06146P,台積電富邦46售13,1035000,745200,10,0.73,12月24日,0.71,12月26日,0.72
113,061523,台積電中信49購02,2461000,2173030,117,2.84,12月16日,0.10,3月20日,0.80
113,06158P,台積電永豐47售13,319000,407370,10,1.33,12月23日,1.19,12月27日,1.24
113,06158T,台積電統一3C售05,10733000,5276290,497,1.32,1月31日,0.02,7月08日,0.44
113,06159P,台積電永豐48售04,249000,322170,7,1.37,12月24日,1.23,12月31日,1.32
113,06160P,台積電永豐49售12,180000,228500,3,1.41,12月20日,1.10,12月31日,1.30
113,06161T,台積電元大37售22,5111000,1357320,111,1.70,1月31日,0.02,4月10日,0.46
113,06162T,台積電元大37售23,3047000,581950,66,0.72,2月22日,0.03,4月26日,0.21
113,06163T,台積電元大37售24,969000,603290,17,1.86,2月01日,0.06,4月26日,0.44
113,061673,台積電群益46購22,3320000,922000,59,10.90,12月19日,0.01,4月02日,0.60
113,061674,台積電群益5B購01,60000,321050,13,6.85,1月17日,1.73,12月13日,5.37
113,06171T,台積電元大37售26,1586000,1522990,60,3.42,2月01日,0.07,5月31日,1.15
113,061738,台積電國泰48購03,2727000,3474040,94,1.79,1月02日,0.22,3月25日,1.07
113,06176P,台積電凱基48售02,20000,30500,2,1.56,12月31日,1.49,12月30日,1.52
113,06177P,台積電凱基5C售02,,,,,2月15日,,1月05日,
113,06180T,台積電凱基37售23,4110000,1433160,112,1.70,2月01日,0.01,7月26日,0.49
113,06184T,台積電兆豐3A售05,1106000,114560,118,0.39,2月23日,0.01,10月18日,0.07
113,06187T,台積電凱基37售25,3492000,1187370,143,1.73,2月01日,0.01,7月22日,0.50
113,06192T,台積電中信37售05,5993000,2279870,286,1.24,2月01日,0.01,6月06日,0.38
113,06195T,台積電永豐39售06,2454000,2673300,60,2.40,2月01日,0.05,5月28日,0.88
113,062078,台積電元大46購19,1318000,401710,31,0.79,12月16日,0.01,3月13日,0.29
113,06207T,台積電國票38售06,3699000,2900760,466,3.04,1月31日,0.01,7月09日,0.78
113,06215T,台積電元大37售27,14708000,14614640,346,3.41,2月01日,0.02,6月05日,0.84
113,062200,台積電第一44購01,2153000,7063050,154,11.00,7月08日,1.19,1月12日,4.14
113,06223P,台積電富邦48售04,2000,2020,1,1.01,12月20日,1.01,12月20日,1.01
113,06230T,台積電第一3C售02,2529000,397350,117,0.86,2月01日,0.01,11月12日,0.22
113,06234T,台積電凱基38售14,4434000,2945880,169,2.18,2月02日,0.10,5月08日,0.69
113,062360,台積電富邦46購09,2192000,1314220,83,1.16,12月27日,0.10,4月23日,0.40
113,062361,台積電富邦46購10,5591000,2450950,135,1.19,12月27日,0.05,8月22日,0.42
113,062362,台積電富邦46購11,23313000,24414600,1203,2.13,6月26日,0.38,1月17日,1.22
113,062386,台積電凱基4A購01,2557000,14886200,263,17.90,7月09日,4.45,1月05日,8.02
113,062408,台積電中信4C購02,71000,99910,4,1.97,12月31日,0.01,3月08日,0.68
113,062454,台積電群益46購23,,,,,3月21日,,3月15日,
113,062455,台積電群益47購20,454000,84140,21,14.10,12月25日,0.02,3月26日,2.72
113,062456,台積電群益58購01,2884000,2552620,86,1.15,1月03日,0.16,4月08日,0.71
113,062457,台積電群益58購02,3832000,20903170,211,11.40,5月09日,3.92,1月18日,5.77
113,06245P,台積電元富46售14,100000,158600,5,1.97,12月20日,1.33,12月30日,1.65
113,06250T,台積電富邦37售05,412000,77460,31,0.70,2月05日,0.05,4月09日,0.24
113,062569,台積電元大46購20,5854000,5864040,625,2.10,7月02日,0.49,4月19日,1.04
113,062570,台積電元大46購21,6676000,2667850,230,0.94,12月17日,0.01,6月24日,0.33
113,062571,台積電元大4C購01,9199000,3885500,315,14.00,12月30日,0.27,2月15日,1.10
113,06259P,台積電統一46售05,1294000,918240,4,0.71,12月31日,0.70,12月30日,0.71
113,06259T,台積電統一39售07,109298000,21190640,2867,0.90,2月02日,0.01,9月12日,0.16
113,06263T,台積電凱基37售26,2697000,1921240,85,1.16,2月21日,0.15,4月08日,0.54
113,062644,台積電凱基46購24,477000,249440,20,1.12,12月24日,0.01,4月30日,0.36
113,062645,台積電凱基46購25,1772000,223540,34,0.31,1月15日,0.04,3月29日,0.16
113,062646,台積電凱基47購16,1238000,391500,31,0.93,12月24日,0.03,5月31日,0.48
113,06265U,台積電群益31售01,,,,,3月08日,,2月19日,
113,06267T,台積電群益37售22,9011000,3026910,312,2.09,2月21日,0.01,6月17日,0.51
113,062687,台積電永豐54購01,1033000,3061310,124,7.35,12月27日,1.89,1月11日,2.95
113,062716,台積電元富46購11,232000,80110,12,0.55,3月25日,0.19,3月20日,0.37
113,062717,台積電元富47購06,1530000,1964970,93,3.70,2月23日,0.43,1月10日,1.54
113,062718,台積電元富47購07,880000,1665000,40,12.90,8月12日,1.50,1月17日,4.23
113,062719,台積電元富47購08,318000,4255180,62,34.90,10月15日,1.48,1月17日,9.66
113,06271T,台積電永豐38售03,9601000,3166660,197,1.00,2月19日,0.11,5月09日,0.45
113,062720,台積電元富47購09,10618000,8654860,262,2.51,4月12日,0.30,1月09日,1.04
113,062721,台積電元富47購10,27042000,25159240,1096,1.91,4月01日,0.47,1月31日,1.08
113,062722,台積電元富47購11,578000,82090,12,8.80,12月26日,0.01,9月27日,1.70
113,06272T,台積電永豐42售01,39447000,10736810,1240,1.25,2月02日,0.01,10月22日,0.29
113,06273P,台積電凱基47售17,98000,121730,6,1.27,12月24日,1.19,12月30日,1.23
113,062803,台積電元大46購22,913000,1218880,47,2.95,2月15日,0.69,12月20日,1.46
113,062804,台積電元大4A購04,,,,,2月15日,,12月20日,
