buy,date,name,sell
98888666502,2021-04-21,total,124720244160
55368880,2021-04-21,Foreign_Dealer_Self,34113390
80974382357,2021-04-21,Foreign_Investor,101235474391
4141808918,2021-04-21,Investment_Trust,4332109972
8776913530,2021-04-21,Dealer_Hedging,10410289178
4995561697,2021-04-21,Dealer_self,8742370619
52734220,2021-04-22,Foreign_Dealer_Self,42673400
132852162964,2021-04-22,Foreign_Investor,129937947779
4206830995,2021-04-22,Investment_Trust,4105492044
10119277306,2021-04-22,Dealer_Hedging,13261814312
7233119834,2021-04-22,Dealer_self,10006038542
154411391099,2021-04-22,total,157311292677
6833216504,2021-04-23,Dealer_self,6526811239
9444796874,2021-04-23,Dealer_Hedging,7814544620
3170115415,2021-04-23,Investment_Trust,3028989904
111974133260,2021-04-23,Foreign_Investor,92883703844
131422262053,2021-04-23,total,110254049607
37011370,2021-04-23,Foreign_Dealer_Self,57079160
4292929750,2021-04-26,Investment_Trust,5154451697
6746719449,2021-04-26,Dealer_self,5019287520
109615685189,2021-04-26,Foreign_Investor,93599455604
74090880,2021-04-26,Foreign_Dealer_Self,60199300
131790966844,2021-04-26,total,111809543720
11135632456,2021-04-26,Dealer_Hedging,8036348899
8289556373,2021-04-27,Dealer_Hedging,8811735719
4284188670,2021-04-27,Investment_Trust,5684551084
110159659409,2021-04-27,Foreign_Investor,107110948261
52078500,2021-04-27,Foreign_Dealer_Self,40408360
128682346061,2021-04-27,total,128531520949
5948941609,2021-04-27,Dealer_self,6924285885
128081460341,2021-04-28,total,122182479277
32091590,2021-04-28,Foreign_Dealer_Self,34662920
4349552574,2021-04-28,Investment_Trust,5515947524
9291645053,2021-04-28,Dealer_Hedging,7847877098
7865608561,2021-04-28,Dealer_self,8248883704
106574654153,2021-04-28,Foreign_Investor,100569770951
34105500,2021-04-29,Foreign_Dealer_Self,28295370
142124349406,2021-04-29,total,150050770450
3126610565,2021-04-29,Investment_Trust,4988752878
9693814269,2021-04-29,Dealer_Hedging,8659164024
121329716087,2021-04-29,Foreign_Investor,127630675820
7974208485,2021-04-29,Dealer_self,8772177728
7800387079,2021-05-03,Dealer_self,11502862891
7739680997,2021-05-03,Dealer_Hedging,13263064627
3893363693,2021-05-03,Investment_Trust,6300022493
130628221588,2021-05-03,Foreign_Investor,138797608004
25421090,2021-05-03,Foreign_Dealer_Self,33612860
150061653357,2021-05-03,total,169863558015
9849929217,2021-05-04,Dealer_Hedging,14557819642
188595289255,2021-05-04,total,196673227737
12012472922,2021-05-04,Dealer_self,13398274406
35335030,2021-05-04,Foreign_Dealer_Self,41997730
164035555561,2021-05-04,Foreign_Investor,163946710452
2697331555,2021-05-04,Investment_Trust,4770423237
7124653634,2021-05-05,Dealer_self,9815219076
8003671630,2021-05-05,Dealer_Hedging,9910106935
125533965926,2021-05-05,total,143194197781
25423150,2021-05-05,Foreign_Dealer_Self,23070050
106699280352,2021-05-05,Foreign_Investor,119971283309
3706360310,2021-05-05,Investment_Trust,3497588461
119082392563,2021-05-06,Foreign_Investor,125997602892
141399545868,2021-05-06,total,148426461104
8617238894,2021-05-06,Dealer_self,9341589725
8351968240,2021-05-06,Dealer_Hedging,9407600877
5347946171,2021-05-06,Investment_Trust,3679667610
25998590,2021-05-06,Foreign_Dealer_Self,25830250
9793505619,2021-05-07,Dealer_Hedging,6024290547
2770164290,2021-05-07,Investment_Trust,1879030257
113404765997,2021-05-07,Foreign_Investor,97342247081
8759099388,2021-05-07,Dealer_self,5720110555
134727535294,2021-05-07,total,110965678440
25057220,2021-05-07,Foreign_Dealer_Self,30812940
7952179151,2021-05-10,Dealer_self,6144963169
7474697489,2021-05-10,Dealer_Hedging,9310771689
4812670078,2021-05-10,Investment_Trust,3144123289
108266475711,2021-05-10,Foreign_Investor,110761161088
46446810,2021-05-10,Foreign_Dealer_Self,38681400
128506022429,2021-05-10,total,129361019235
9506924584,2021-05-11,Dealer_self,15501894334
9015588005,2021-05-11,Dealer_Hedging,16813391324
9720988187,2021-05-11,Investment_Trust,8202298391
35065310,2021-05-11,Foreign_Dealer_Self,29881490
174763410137,2021-05-11,total,229460627828
146519909361,2021-05-11,Foreign_Investor,188943043779
6286614351,2021-05-12,Investment_Trust,5996671067
10389048542,2021-05-12,Dealer_self,13580125867
215804742128,2021-05-12,Foreign_Investor,227991993137
21477930,2021-05-12,Foreign_Dealer_Self,46324450
247795985884,2021-05-12,total,265993870656
15315580863,2021-05-12,Dealer_Hedging,18425080585
9502717929,2021-05-13,Dealer_Hedging,11017651464
5508037254,2021-05-13,Investment_Trust,4641995137
147674647100,2021-05-13,Foreign_Investor,170344551548
19000990,2021-05-13,Foreign_Dealer_Self,44948400
169974172371,2021-05-13,total,195892134738
7288770088,2021-05-13,Dealer_self,9887936589
120384188923,2021-05-14,Foreign_Investor,134040078728
6123051935,2021-05-14,Investment_Trust,3630357880
7487626863,2021-05-14,Dealer_Hedging,9100749946
7099526870,2021-05-14,Dealer_self,9098218482
29488420,2021-05-14,Foreign_Dealer_Self,34204630
141094394591,2021-05-14,total,155869405036
16270060,2021-05-17,Foreign_Dealer_Self,42439640
6032246845,2021-05-17,Dealer_self,5820136349
175471688060,2021-05-17,total,143016288443
4814473823,2021-05-17,Investment_Trust,3783390928
153805594777,2021-05-17,Foreign_Investor,120388557736
10819372615,2021-05-17,Dealer_Hedging,13024203430
5514326027,2021-05-18,Dealer_self,3529948768
10160891138,2021-05-18,Dealer_Hedging,5734434819
3624069320,2021-05-18,Investment_Trust,2336737650
133353859819,2021-05-18,Foreign_Investor,111219551350
36213460,2021-05-18,Foreign_Dealer_Self,29804940
152653146304,2021-05-18,total,122820672587
6231154738,2021-05-19,Dealer_self,7124620093
28169730,2021-05-19,Foreign_Dealer_Self,46330640
7464528572,2021-05-19,Dealer_Hedging,7170911637
3390868289,2021-05-19,Investment_Trust,1190135960
99722692500,2021-05-19,Foreign_Investor,129104255548
116809244099,2021-05-19,total,144589923238
2589793064,2021-05-20,Investment_Trust,3650065802
119326983274,2021-05-20,Foreign_Investor,136436291774
4418611534,2021-05-20,Dealer_Hedging,6497509494
5455949766,2021-05-20,Dealer_self,7123014671
39139760,2021-05-20,Foreign_Dealer_Self,25354940
131791337638,2021-05-20,total,153706881741
6576735751,2021-05-21,Dealer_Hedging,6015981091
131400979545,2021-05-21,total,114282317907
118077612723,2021-05-21,Foreign_Investor,100631330385
2790583940,2021-05-21,Investment_Trust,3498742412
3956047131,2021-05-21,Dealer_self,4136264019
25070890,2021-05-21,Foreign_Dealer_Self,43708880
3434050304,2021-05-24,Investment_Trust,1722652460
103602320034,2021-05-24,total,100640206946
36918190,2021-05-24,Foreign_Dealer_Self,19165140
89233047920,2021-05-24,Foreign_Investor,89368952493
6380736610,2021-05-24,Dealer_Hedging,4763133198
4554485200,2021-05-24,Dealer_self,4785468795
137605415100,2021-05-25,total,132905226911
116587435922,2021-05-25,Foreign_Investor,117771451647
5509920987,2021-05-25,Investment_Trust,4120075363
9946066830,2021-05-25,Dealer_Hedging,5713084387
5561991361,2021-05-25,Dealer_self,5300615514
41945940,2021-05-25,Foreign_Dealer_Self,37805900
5895951508,2021-05-26,Dealer_self,4421332861
4225128793,2021-05-26,Investment_Trust,3964868609
5747189210,2021-05-26,Dealer_Hedging,4688562383
34017280,2021-05-26,Foreign_Dealer_Self,21488560
91374647805,2021-05-26,Foreign_Investor,89424266722
107242917316,2021-05-26,total,102499030575
16943100,2021-05-27,Foreign_Dealer_Self,23817110
209998923299,2021-05-27,total,220736706166
195019108085,2021-05-27,Foreign_Investor,207359375610
5926193255,2021-05-27,Investment_Trust,3346373862
4947247583,2021-05-27,Dealer_Hedging,5386891966
4106374376,2021-05-27,Dealer_self,4644064728
129135031406,2021-05-28,total,103005043367
30585490,2021-05-28,Foreign_Dealer_Self,28497620
4304280648,2021-05-28,Dealer_self,3104124640
7785624554,2021-05-28,Dealer_Hedging,5527464590
5477138985,2021-05-28,Investment_Trust,1500110591
111567987219,2021-05-28,Foreign_Investor,92873343546
2141792940,2021-05-31,Investment_Trust,2183904038
109244825364,2021-05-31,Foreign_Investor,96113735726
39060370,2021-05-31,Foreign_Dealer_Self,40122230
125817871746,2021-05-31,total,109836818000
6801943415,2021-05-31,Dealer_self,4895940970
7629310027,2021-05-31,Dealer_Hedging,6643237266
2899920635,2021-06-01,Investment_Trust,2154969401
4102122433,2021-06-01,Dealer_self,3342299797
98698305654,2021-06-01,total,94452795416
29227010,2021-06-01,Foreign_Dealer_Self,29471400
84927865611,2021-06-01,Foreign_Investor,82905064749
6768396975,2021-06-01,Dealer_Hedging,6050461469
9382558457,2021-06-02,Dealer_self,5674693244
96893962690,2021-06-02,Foreign_Investor,106340102363
3636047700,2021-06-02,Investment_Trust,4042666871
5438925242,2021-06-02,Dealer_Hedging,6842196554
25201090,2021-06-02,Foreign_Dealer_Self,26987970
115351494089,2021-06-02,total,122899659032
26442950,2021-06-03,Foreign_Dealer_Self,20739860
5031858418,2021-06-03,Dealer_self,3411492157
6851958139,2021-06-03,Dealer_Hedging,4912641528
3209094032,2021-06-03,Investment_Trust,2442804349
115836281617,2021-06-03,total,103361237436
100743371028,2021-06-03,Foreign_Investor,92594299402
5814686937,2021-06-04,Dealer_Hedging,5977927757
85941405405,2021-06-04,total,102313267453
74814804294,2021-06-04,Foreign_Investor,91464641640
1878499400,2021-06-04,Investment_Trust,1926027528
26361880,2021-06-04,Foreign_Dealer_Self,27150190
3433414774,2021-06-04,Dealer_self,2944670528
104979010901,2021-06-07,total,112113477166
26954780,2021-06-07,Foreign_Dealer_Self,27191380
88283414653,2021-06-07,Foreign_Investor,96105113033
4364955210,2021-06-07,Investment_Trust,2513876762
7275238708,2021-06-07,Dealer_Hedging,8952286764
5055402330,2021-06-07,Dealer_self,4542200607
5258788795,2021-06-08,Dealer_Hedging,6310109219
4102477296,2021-06-08,Investment_Trust,2666837126
3790992645,2021-06-08,Dealer_self,3429990982
80964760170,2021-06-08,total,86394203739
26504100,2021-06-08,Foreign_Dealer_Self,21608590
67812501434,2021-06-08,Foreign_Investor,73987266412
5205485435,2021-06-09,Dealer_Hedging,5390947999
3589496499,2021-06-09,Dealer_self,4693513276
32370770,2021-06-09,Foreign_Dealer_Self,21960530
4083176557,2021-06-09,Investment_Trust,4313484272
71525716229,2021-06-09,Foreign_Investor,86348704986
84403874720,2021-06-09,total,100746650533
3688902032,2021-06-10,Dealer_self,3388828725
93741617605,2021-06-10,Foreign_Investor,75438439587
33051150,2021-06-10,Foreign_Dealer_Self,32627170
108057896967,2021-06-10,total,89894167360
3679464700,2021-06-10,Investment_Trust,5524083126
6947912630,2021-06-10,Dealer_Hedging,5542815922
5470423219,2021-06-11,Dealer_Hedging,6576670737
83390595997,2021-06-11,Foreign_Investor,72727529700
24835200,2021-06-11,Foreign_Dealer_Self,22731150
96108304766,2021-06-11,total,86128114361
4170365775,2021-06-11,Dealer_self,3645885224
3076919775,2021-06-11,Investment_Trust,3178028700
111385999035,2021-06-15,total,96832591717
4057730428,2021-06-15,Dealer_self,2804488341
6593793506,2021-06-15,Dealer_Hedging,6126663945
2818862860,2021-06-15,Investment_Trust,4271373855
97915612241,2021-06-15,Foreign_Investor,83630065576
21490440,2021-06-15,Foreign_Dealer_Self,22158380
10044398883,2021-06-16,Dealer_self,5558530947
3338285200,2021-06-16,Investment_Trust,4502170815
6250298039,2021-06-16,Dealer_Hedging,8626811229
116446796221,2021-06-16,total,133683123670
36992020,2021-06-16,Foreign_Dealer_Self,27456400
96813814099,2021-06-16,Foreign_Investor,114995610679
4033775287,2021-06-17,Dealer_self,3568048172
6490649467,2021-06-17,Dealer_Hedging,6347240220
4260634940,2021-06-17,Investment_Trust,3426950200
87850739285,2021-06-17,Foreign_Investor,94565692683
24154700,2021-06-17,Foreign_Dealer_Self,33547170
102635798979,2021-06-17,total,107907931275
38857470,2021-06-18,Foreign_Dealer_Self,28691160
4182335232,2021-06-18,Dealer_self,4150306867
147830336313,2021-06-18,total,167232499228
12710342618,2021-06-18,Investment_Trust,15194137365
124636109973,2021-06-18,Foreign_Investor,140450042109
6301548490,2021-06-18,Dealer_Hedging,7438012887
76439078343,2021-06-21,Foreign_Investor,109717706878
9002008242,2021-06-21,Investment_Trust,9617211832
97024371627,2021-06-21,total,135754959510
7495103518,2021-06-21,Dealer_Hedging,10103495054
4088181524,2021-06-21,Dealer_self,6316545746
31420060,2021-06-21,Foreign_Dealer_Self,35034200
116120804968,2021-06-22,total,127856225573
3908532667,2021-06-22,Dealer_self,4309809747
7047941458,2021-06-22,Dealer_Hedging,7872315279
40091220,2021-06-22,Foreign_Dealer_Self,34168970
95305407873,2021-06-22,Foreign_Investor,106093623729
9858922970,2021-06-22,Investment_Trust,9580476818
6983574496,2021-06-23,Investment_Trust,8610092418
105598094899,2021-06-23,Foreign_Investor,94642104954
35446730,2021-06-23,Foreign_Dealer_Self,37321320
137974109384,2021-06-23,total,114451902462
15493698491,2021-06-23,Dealer_self,4186509633
9898741498,2021-06-23,Dealer_Hedging,7013195457
6724660050,2021-06-24,Investment_Trust,6750239089
103637619250,2021-06-24,total,96386424951
4294241090,2021-06-24,Dealer_self,3225367583
7594486664,2021-06-24,Dealer_Hedging,5387356262
85024231446,2021-06-24,Foreign_Investor,81023462017
33267060,2021-06-24,Foreign_Dealer_Self,30065250
90400179240,2021-06-25,Foreign_Investor,81603595529
109071176616,2021-06-25,total,95544718124
34480260,2021-06-25,Foreign_Dealer_Self,36159410
8209068026,2021-06-25,Dealer_Hedging,5770588115
4328164617,2021-06-25,Investment_Trust,3361217740
6133764733,2021-06-25,Dealer_self,4809316740
1368706060,2021-06-28,Investment_Trust,3121464593
27317980,2021-06-28,Foreign_Dealer_Self,36406300
6552285707,2021-06-28,Dealer_Hedging,5307636861
83348549284,2021-06-28,Foreign_Investor,77973544240
95416130759,2021-06-28,total,89829221874
4146589708,2021-06-28,Dealer_self,3426576180
5901317300,2021-06-29,Dealer_self,6012017480
43602480,2021-06-29,Foreign_Dealer_Self,32684690
7435021597,2021-06-29,Dealer_Hedging,7064652957
2489579766,2021-06-29,Investment_Trust,2409474063
96433443846,2021-06-29,Foreign_Investor,110767732632
112259362509,2021-06-29,total,126253877132
119371485979,2021-06-30,Foreign_Investor,98933938556
135697246517,2021-06-30,total,112664914724
5634311974,2021-06-30,Dealer_self,5244515557
33185740,2021-06-30,Foreign_Dealer_Self,58191430
8196556842,2021-06-30,Dealer_Hedging,5870160387
2494891722,2021-06-30,Investment_Trust,2616300224
94051611858,2021-07-01,Foreign_Investor,112019162256
2051494170,2021-07-01,Investment_Trust,3507962800
109315050470,2021-07-01,total,131893791943
42865920,2021-07-01,Foreign_Dealer_Self,32182850
4726657399,2021-07-01,Dealer_self,5951039611
8485287043,2021-07-01,Dealer_Hedging,10415627276
6622583042,2021-07-02,Dealer_self,4914051457
38660400,2021-07-02,Foreign_Dealer_Self,39873510
8583784828,2021-07-02,Dealer_Hedging,10710923980
1937254400,2021-07-02,Investment_Trust,3783525887
89179539400,2021-07-02,Foreign_Investor,109169099306
106323161670,2021-07-02,total,128577600630
107923668607,2021-07-05,Foreign_Investor,96394980161
2760098040,2021-07-05,Investment_Trust,4167764114
11146392123,2021-07-05,Dealer_Hedging,8032244421
8036591418,2021-07-05,Dealer_self,4722384490
129866750188,2021-07-05,total,113317373186
41942370,2021-07-05,Foreign_Dealer_Self,53936560
104790463011,2021-07-06,total,108072801382
89040715376,2021-07-06,Foreign_Investor,88921083010
3013239475,2021-07-06,Investment_Trust,3306680114
6691845859,2021-07-06,Dealer_Hedging,9953511912
38008500,2021-07-06,Foreign_Dealer_Self,31008240
6044662301,2021-07-06,Dealer_self,5891526346
5921958777,2021-07-07,Dealer_self,6029892966
38425670,2021-07-07,Foreign_Dealer_Self,38972040
7231906678,2021-07-07,Dealer_Hedging,7904973520
3614287256,2021-07-07,Investment_Trust,4935705696
91306140292,2021-07-07,Foreign_Investor,102992109209
108074293003,2021-07-07,total,121862681391
113003042589,2021-07-08,Foreign_Investor,116817139773
2994995264,2021-07-08,Investment_Trust,4392570147
8364113082,2021-07-08,Dealer_Hedging,8722520959
35002840,2021-07-08,Foreign_Dealer_Self,35207930
7028052216,2021-07-08,Dealer_self,7737773380
131390203151,2021-07-08,total,137670004259
33121110,2021-07-09,Foreign_Dealer_Self,31886250
5437075229,2021-07-09,Dealer_self,8118322299
6527007897,2021-07-09,Dealer_Hedging,8558515661
3830597170,2021-07-09,Investment_Trust,4344597257
97836153233,2021-07-09,total,144206851697
82041472937,2021-07-09,Foreign_Investor,123185416480
5902043841,2021-07-12,Dealer_self,5053431477
8701013225,2021-07-12,Dealer_Hedging,7002146387
4619235825,2021-07-12,Investment_Trust,7657749629
108054025406,2021-07-12,Foreign_Investor,92587243811
34787790,2021-07-12,Foreign_Dealer_Self,37377300
127276318297,2021-07-12,total,112300571304
133066831226,2021-07-13,Foreign_Investor,109902373251
5660797099,2021-07-13,Investment_Trust,5103013442
53304410,2021-07-13,Foreign_Dealer_Self,49051270
154379985159,2021-07-13,total,128515780235
6579703077,2021-07-13,Dealer_self,5030777328
9072653757,2021-07-13,Dealer_Hedging,8479616214
5360496464,2021-07-14,Dealer_self,5205626551
4314424650,2021-07-14,Investment_Trust,7538892550
35419180,2021-07-14,Foreign_Dealer_Self,35357830
136629247714,2021-07-14,total,124912731411
8080952967,2021-07-14,Dealer_Hedging,8606571405
118873373633,2021-07-14,Foreign_Investor,103561640905
4174732580,2021-07-15,Dealer_self,4249629668
38043800,2021-07-15,Foreign_Dealer_Self,52080110
3419523146,2021-07-15,Investment_Trust,5243072178
8174065022,2021-07-15,Dealer_Hedging,6006225616
117296154521,2021-07-15,total,100592403253
101527833773,2021-07-15,Foreign_Investor,85093475791
94283481186,2021-07-16,Foreign_Investor,116827564897
111471186155,2021-07-16,total,138276155232
5021214795,2021-07-16,Investment_Trust,5208615848
6917195972,2021-07-16,Dealer_Hedging,8483283570
44223590,2021-07-16,Foreign_Dealer_Self,60627200
5249294202,2021-07-16,Dealer_self,7756690917
84621090796,2021-07-19,total,129412686715
4743393715,2021-07-19,Dealer_self,5532810293
7485821980,2021-07-19,Dealer_Hedging,8217179064
41336540,2021-07-19,Foreign_Dealer_Self,49209250
2830817029,2021-07-19,Investment_Trust,3696844760
69561058072,2021-07-19,Foreign_Investor,111965852598
68432219188,2021-07-20,Foreign_Investor,94004025785
7280512118,2021-07-20,Dealer_Hedging,9348311597
4002597315,2021-07-20,Dealer_self,10311556393
49285950,2021-07-20,Foreign_Dealer_Self,25553400
82417777421,2021-07-20,total,117799683833
2702448800,2021-07-20,Investment_Trust,4135790058
104104857718,2021-07-21,Foreign_Investor,120001386417
2967154060,2021-07-21,Investment_Trust,5008996080
8498306787,2021-07-21,Dealer_Hedging,11816931876
29005490,2021-07-21,Foreign_Dealer_Self,34959510
11349237647,2021-07-21,Dealer_self,10325451576
126919556212,2021-07-21,total,147152765949
4587967392,2021-07-22,Investment_Trust,2478382211
7875312413,2021-07-22,Dealer_Hedging,6728535931
7411219956,2021-07-22,Dealer_self,7933124688
135110009996,2021-07-22,Foreign_Investor,99182449017
154984509757,2021-07-22,total,116322491847
48188990,2021-07-22,Foreign_Dealer_Self,23106010
30587950,2021-07-23,Foreign_Dealer_Self,38690680
4590308100,2021-07-23,Investment_Trust,4051487800
106633136672,2021-07-23,Foreign_Investor,104093893658
124613285864,2021-07-23,total,121024083763
6375387005,2021-07-23,Dealer_self,5927201661
7014454087,2021-07-23,Dealer_Hedging,6951500644
86330384065,2021-07-26,Foreign_Investor,104091677604
2800330080,2021-07-26,Investment_Trust,3367231645
32294210,2021-07-26,Foreign_Dealer_Self,33020240
101472418722,2021-07-26,total,121788632277
7443114638,2021-07-26,Dealer_Hedging,8485020035
4898589939,2021-07-26,Dealer_self,5844702993
5677487207,2021-07-27,Dealer_self,5444903484
29107420,2021-07-27,Foreign_Dealer_Self,40083250
7305845927,2021-07-27,Dealer_Hedging,7639932965
3885306160,2021-07-27,Investment_Trust,4843979108
105246900991,2021-07-27,Foreign_Investor,108812392491
122115540285,2021-07-27,total,126741208048
143582533777,2021-07-28,total,167052178036
120747841014,2021-07-28,Foreign_Investor,142762855429
9918088498,2021-07-28,Dealer_self,8069613514
3873009648,2021-07-28,Investment_Trust,4728252400
34283020,2021-07-28,Foreign_Dealer_Self,35168250
9043594617,2021-07-28,Dealer_Hedging,11491456693
4765621008,2021-07-29,Dealer_self,4243817540
6968439266,2021-07-29,Dealer_Hedging,5386264351
4421424535,2021-07-29,Investment_Trust,3151795603
120984758371,2021-07-29,Foreign_Investor,101847106655
36837850,2021-07-29,Foreign_Dealer_Self,28757140
137140243180,2021-07-29,total,114628984149
123780687836,2021-07-30,total,141424117667
31424150,2021-07-30,Foreign_Dealer_Self,27181700
108582932889,2021-07-30,Foreign_Investor,125951860765
2656016720,2021-07-30,Investment_Trust,2753926453
7265616647,2021-07-30,Dealer_Hedging,7854514518
5276121580,2021-07-30,Dealer_self,4863815931
6605497655,2021-08-02,Dealer_self,4852700935
27760120,2021-08-02,Foreign_Dealer_Self,31173450
8261783759,2021-08-02,Dealer_Hedging,6358623424
2927034138,2021-08-02,Investment_Trust,3726786219
106537893643,2021-08-02,Foreign_Investor,81966467506
124332209195,2021-08-02,total,96904578084
98147908203,2021-08-03,total,96611706031
84993450246,2021-08-03,Foreign_Investor,84054350518
2579053710,2021-08-03,Investment_Trust,2989938529
4451687816,2021-08-03,Dealer_self,4284739450
34703610,2021-08-03,Foreign_Dealer_Self,22777890
6123716431,2021-08-03,Dealer_Hedging,5282677534
4487912694,2021-08-04,Dealer_self,3940698671
30927180,2021-08-04,Foreign_Dealer_Self,25666160
6577237276,2021-08-04,Dealer_Hedging,5095329109
3084726085,2021-08-04,Investment_Trust,5887062691
86607747822,2021-08-04,Foreign_Investor,75988427081
100757623877,2021-08-04,total,90911517552
99300415603,2021-08-05,total,95687917361
86379893812,2021-08-05,Foreign_Investor,81477342905
2512889150,2021-08-05,Investment_Trust,4076191490
26076230,2021-08-05,Foreign_Dealer_Self,18913190
4378020122,2021-08-05,Dealer_self,4159022975
6029612519,2021-08-05,Dealer_Hedging,5975359991
90521887168,2021-08-06,total,102701845818
21314050,2021-08-06,Foreign_Dealer_Self,26439380
78983727927,2021-08-06,Foreign_Investor,87525936766
5601105371,2021-08-06,Dealer_Hedging,7157806758
1894742850,2021-08-06,Investment_Trust,2872670150
4042311020,2021-08-06,Dealer_self,5145432144
26067160,2021-08-09,Foreign_Dealer_Self,28786270
74856093101,2021-08-09,Foreign_Investor,81863836767
1852577420,2021-08-09,Investment_Trust,1695266250
5453901719,2021-08-09,Dealer_Hedging,6879866638
3155807510,2021-08-09,Dealer_self,4291776161
85318379750,2021-08-09,total,94730745816
23990210,2021-08-10,Foreign_Dealer_Self,16626560
3509308624,2021-08-10,Dealer_self,4628970534
5614076061,2021-08-10,Dealer_Hedging,7632448343
2302903540,2021-08-10,Investment_Trust,1874433169
73111875742,2021-08-10,Foreign_Investor,79527362372
84538163967,2021-08-10,total,93663214418
6776348041,2021-08-11,Dealer_Hedging,8093447681
2325137500,2021-08-11,Investment_Trust,2696352337
93662400672,2021-08-11,Foreign_Investor,87113174054
106442561990,2021-08-11,total,102934805650
3678675777,2021-08-11,Dealer_self,5031831578
15090210,2021-08-11,Foreign_Dealer_Self,21882520
3872910872,2021-08-12,Dealer_self,3829826201
19717350,2021-08-12,Foreign_Dealer_Self,22515790
4744408485,2021-08-12,Dealer_Hedging,5900926076
3915006110,2021-08-12,Investment_Trust,2708933583
78512639237,2021-08-12,Foreign_Investor,73368417750
91044964704,2021-08-12,total,85808103610
4467300500,2021-08-13,Investment_Trust,2610440119
3683438806,2021-08-13,Dealer_self,4918496161
27847850,2021-08-13,Foreign_Dealer_Self,26104920
4847772745,2021-08-13,Dealer_Hedging,8118632755
76870905065,2021-08-13,Foreign_Investor,100513059767
89869417116,2021-08-13,total,116160628802
23555250,2021-08-16,Foreign_Dealer_Self,17450290
2969906602,2021-08-16,Dealer_self,4135990760
99807022680,2021-08-16,total,100003432582
89190736471,2021-08-16,Foreign_Investor,84042996743
2378466370,2021-08-16,Investment_Trust,3329407650
5267913237,2021-08-16,Dealer_Hedging,8495037429
4004695098,2021-08-17,Dealer_Hedging,8364373058
2522381548,2021-08-17,Dealer_self,3978673790
84086977020,2021-08-17,Foreign_Investor,92820884501
93497641916,2021-08-17,total,106653984076
15567590,2021-08-17,Foreign_Dealer_Self,13352320
2883588250,2021-08-17,Investment_Trust,1490052727
129285279498,2021-08-18,total,128623574834
8620659073,2021-08-18,Dealer_Hedging,7376661094
13064240,2021-08-18,Foreign_Dealer_Self,26139460
3738410830,2021-08-18,Investment_Trust,2721509717
4781746149,2021-08-18,Dealer_self,4145514050
112144463446,2021-08-18,Foreign_Investor,114379889973
22682230,2021-08-19,Foreign_Dealer_Self,18140560
6409726839,2021-08-19,Dealer_Hedging,10231980212
5359050130,2021-08-19,Investment_Trust,3972491699
81448143400,2021-08-19,Foreign_Investor,131136720079
97641673192,2021-08-19,total,151523580617
4424752823,2021-08-19,Dealer_self,6182388627
3293233500,2021-08-20,Dealer_self,3596063014
87458210405,2021-08-20,Foreign_Investor,100453138456
4382401206,2021-08-20,Investment_Trust,2369928550
14402740,2021-08-20,Foreign_Dealer_Self,15422210
100853905825,2021-08-20,total,114300065080
5720060714,2021-08-20,Dealer_Hedging,7880935060
93862625784,2021-08-23,Foreign_Investor,79240573130
4324826433,2021-08-23,Dealer_self,3574275833
6649204169,2021-08-23,Dealer_Hedging,4869483698
4064884390,2021-08-23,Investment_Trust,2228854550
108901540776,2021-08-23,total,89913187211
19125050,2021-08-23,Foreign_Dealer_Self,23002700
5441933058,2021-08-24,Dealer_self,4802318776
20972580,2021-08-24,Foreign_Dealer_Self,19234170
5873985373,2021-08-24,Dealer_Hedging,5560108201
101010510575,2021-08-24,total,110365868708
86180695549,2021-08-24,Foreign_Investor,97451044060
3513896595,2021-08-24,Investment_Trust,2552397671
4558541110,2021-08-25,Dealer_self,4002144044
100445534186,2021-08-25,total,81108057444
87930965137,2021-08-25,Foreign_Investor,70823437470
2623120436,2021-08-25,Investment_Trust,1892814159
5332907503,2021-08-25,Dealer_Hedging,4389661771
19470920,2021-08-25,Foreign_Dealer_Self,21175100
3395680200,2021-08-26,Investment_Trust,2284714400
97536602565,2021-08-26,total,113088800580
19714350,2021-08-26,Foreign_Dealer_Self,19652700
4980964211,2021-08-26,Dealer_Hedging,5589918764
85260308647,2021-08-26,Foreign_Investor,100926063140
3899649507,2021-08-26,Dealer_self,4288104276
98987439885,2021-08-27,total,76235209252
22229220,2021-08-27,Foreign_Dealer_Self,25879990
84873829717,2021-08-27,Foreign_Investor,66640759764
1258172172,2021-08-27,Investment_Trust,2142643126
5998326817,2021-08-27,Dealer_Hedging,4192504889
6857111179,2021-08-27,Dealer_self,3259301473
3503218542,2021-08-30,Dealer_self,2556678846
5402301799,2021-08-30,Dealer_Hedging,4435777033
3433532268,2021-08-30,Investment_Trust,2608319900
81945812572,2021-08-30,Foreign_Investor,60697425329
17831150,2021-08-30,Foreign_Dealer_Self,16305400
94284865181,2021-08-30,total,70298201108
5795390828,2021-08-31,Dealer_Hedging,5712847026
19585270,2021-08-31,Foreign_Dealer_Self,16705680
1991963050,2021-08-31,Investment_Trust,1951298316
133000070834,2021-08-31,Foreign_Investor,107949845125
145194079434,2021-08-31,total,118787219385
4406654722,2021-08-31,Dealer_self,3173228918
106911079583,2021-09-01,total,90034683837
3050638100,2021-09-01,Investment_Trust,3643414845
91608577327,2021-09-01,Foreign_Investor,77133998837
25564860,2021-09-01,Foreign_Dealer_Self,21469220
4402469121,2021-09-01,Dealer_self,3943628577
